# Species	Genes	Alg.-Conn.	Poxalicum_114-2.fasta	Anidulans_FGSC_A4_v.s10-m04-r16.fasta
1	1	0	*	AN5467
1	1	0	*	AN8325
1	1	0	*	AN10979
1	1	0	*	AN12378
1	1	0	*	AN11518
1	1	0	*	AN8548
1	1	0	*	AN11777
1	1	0	*	AN10099
1	1	0	*	AN6622
1	1	0	*	AN11954
1	1	0	*	AN4845
1	1	0	*	AN7942
1	1	0	*	AN1587
1	1	0	*	AN11245
1	1	0	*	AN5324
1	1	0	*	AN6494
1	1	0	*	AN4116
1	1	0	*	AN0506
1	1	0	*	AN2640
1	1	0	*	AN10001
1	1	0	*	AN4486-uORF
1	1	0	*	AN10579
1	1	0	*	AN5508
1	1	0	*	AN10199
1	1	0	*	AN5135
1	1	0	*	AN9443
1	1	0	*	AN6693
1	1	0	*	AN6052
1	1	0	*	AN0443
1	1	0	*	AN1806
1	1	0	*	AN5948
1	1	0	*	AN3339
1	1	0	*	AN2276
1	1	0	*	AN8127
1	1	0	*	AN10908
1	1	0	*	AN0530
1	1	0	*	AN10507
1	1	0	*	AN9373
1	1	0	*	AN8759
1	1	0	*	AN9026
1	1	0	*	AN2033
1	1	0	*	AN10325
1	1	0	*	AN11205
1	1	0	*	AN12482
1	1	0	*	AN12052
1	1	0	*	AN8465
1	1	0	*	AN12434
1	1	0	*	AN1714
1	1	0	*	AN8349
1	1	0	*	AN7236
1	1	0	*	AN1889
1	1	0	*	AN0639
1	1	0	*	AN1268
1	1	0	*	AN5542
1	1	0	*	AN8586
1	1	0	*	AN5391
1	1	0	*	AN11609
1	1	0	*	AN2659
1	1	0	*	AN20000
1	1	0	*	AN2788
1	1	0	*	AN4668
1	1	0	*	AN7452
1	1	0	*	AN8729
1	1	0	*	AN12440
1	1	0	*	AN2253
1	1	0	*	AN2388
1	1	0	*	AN11992
1	1	0	*	AN10500
1	1	0	*	AN7913
1	1	0	*	AN9364
1	1	0	*	AN7183
1	1	0	*	AN11408
1	1	0	*	AN2553
1	1	0	*	AN9230
1	1	0	*	AN0217
1	1	0	*	AN0100
1	1	0	*	AN0014
1	1	0	*	AN10662
1	1	0	*	AN5470
1	1	0	*	AN8153
1	1	0	*	AN10293
1	1	0	*	AN6918
1	1	0	*	AN20017
1	1	0	*	AN2010
1	1	0	*	AN6719
1	1	0	*	AN0618
1	1	0	*	AN11751
1	1	0	*	AN6020
1	1	0	*	AN2559
1	1	0	*	AN3565
1	1	0	*	AN9387
1	1	0	*	AN9033
1	1	0	*	AN11015
1	1	0	*	AN9081
1	1	0	*	AN3495
1	1	0	*	AN0413
1	1	0	*	AN5252
1	1	0	*	AN7974
1	1	0	*	AN12134
1	1	0	*	AN0395
1	1	0	*	AN3539
1	1	0	*	AN8767
1	1	0	*	AN6803
1	1	0	*	AN10920
1	1	0	*	AN3251
1	1	0	*	AN5297
1	1	0	*	AN9045
1	1	0	*	AN7828
1	1	0	*	AN6400
1	1	0	*	AN8360
1	1	0	*	AN12279
1	1	0	*	AN0169
1	1	0	*	AN10606
1	1	0	*	AN12327
1	1	0	*	AN4338
1	1	0	*	AN2920
1	1	0	*	AN8922
1	1	0	*	AN20009
1	1	0	*	AN11926
1	1	0	*	AN10888
1	1	0	*	AN5477
1	1	0	*	AN5294
1	1	0	*	AN12418
1	1	0	*	AN10730
1	1	0	*	AN8980
1	1	0	*	AN5538
1	1	0	*	AN0478
1	1	0	*	AN11049
1	1	0	*	AN11793
1	1	0	*	AN12088
1	1	0	*	AN10217
1	1	0	*	AN2726
1	1	0	*	AN2635
1	1	0	*	AN5424
1	1	0	*	AN9414
1	1	0	*	AN4882
1	1	0	*	AN6407
1	1	0	*	AN0376
1	1	0	*	AN8113
1	1	0	*	AN8223
1	1	0	*	AN10938
1	1	0	*	AN7217
1	1	0	*	AN2826
1	1	0	*	AN12481
1	1	0	*	AN7339
1	1	0	*	AN8160
1	1	0	*	AN6438
1	1	0	*	AN4649
1	1	0	*	AN11081
1	1	0	*	AN8308
1	1	0	*	AN2902-uORF
1	1	0	*	AN3514
1	1	0	*	AN2803
1	1	0	*	AN10305
1	1	0	*	AN8342
1	1	0	*	AN7864
1	1	0	*	AN1130
1	1	0	*	AN0130
1	1	0	*	AN8913
1	1	0	*	AN0869
1	1	0	*	AN13001
1	1	0	*	AN6439
1	1	0	*	AN6635
1	1	0	*	AN6504
1	1	0	*	AN12096
1	1	0	*	AN4864-uORF
1	1	0	*	AN8332
1	1	0	*	AN8431
1	1	0	*	AN4816
1	1	0	*	AN11622
1	1	0	*	AN5120
1	1	0	*	AN0546
1	1	0	*	AN11982
1	1	0	*	AN10659
1	1	0	*	AN2349
1	1	0	*	AN6057
1	1	0	*	AN11896
1	1	0	*	AN9246
1	1	0	*	AN4946
1	1	0	*	AN9300
1	1	0	*	AN10688
1	1	0	*	AN1542
1	1	0	*	AN2445
1	1	0	*	AN1784
1	1	0	*	AN12411
1	1	0	*	AN12114
1	1	0	*	AN2924
1	1	0	*	AN3241
1	1	0	*	AN12220
1	1	0	*	AN9013
1	1	0	*	AN1552
1	1	0	*	AN2550
1	1	0	*	AN7986
1	1	0	*	AN2633
1	1	0	*	AN3047
1	1	0	*	AN2647
1	1	0	*	AN3532
1	1	0	*	AN2717
1	1	0	*	AN2595
1	1	0	*	AN3235
1	1	0	*	AN10984
1	1	0	*	AN8732
1	1	0	*	AN10666
1	1	0	*	AN7852
1	1	0	*	AN3974
1	1	0	*	AN8645
1	1	0	*	AN2828
1	1	0	*	AN12255
1	1	0	*	AN2392
1	1	0	*	AN4448
1	1	0	*	AN1566
1	1	0	*	AN5622
1	1	0	*	AN1042
1	1	0	*	AN6030
1	1	0	*	AN0529
1	1	0	*	AN3701
1	1	0	*	AN0335
1	1	0	*	AN9350
1	1	0	*	AN7467
1	1	0	*	AN2507
1	1	0	*	AN4144
1	1	0	*	AN6972
1	1	0	*	AN3228
1	1	0	*	AN2494
1	1	0	*	AN8447
1	1	0	*	AN8627
1	1	0	*	AN8640
1	1	0	*	AN10834
1	1	0	*	AN0750
1	1	0	*	AN7570
1	1	0	*	AN4289
1	1	0	*	AN0713
1	1	0	*	AN3009
1	1	0	*	AN4812
1	1	0	*	AN3549
1	1	0	*	AN11563
1	1	0	*	AN10401
1	1	0	*	AN7021
1	1	0	*	AN6290
1	1	0	*	AN12138
1	1	0	*	AN6002
1	1	0	*	AN8451
1	1	0	*	AN6418
1	1	0	*	AN3614
1	1	0	*	AN4950
1	1	0	*	AN4098
1	1	0	*	AN11047
1	1	0	*	AN6916
1	1	0	*	AN12030
1	1	0	*	AN10866
1	1	0	*	AN11911
1	1	0	*	AN10311
1	1	0	*	AN3174
1	1	0	*	AN4704
1	1	0	*	AN6383
1	1	0	*	AN7112
1	1	0	*	AN7663
1	1	0	*	AN9201
1	1	0	*	AN12265
1	1	0	*	AN1890
1	1	0	*	AN9035
1	1	0	*	AN3540
1	1	0	*	AN4460-uORF
1	1	0	*	AN1592
1	1	0	*	AN12267
1	1	0	*	AN12318
1	1	0	*	AN11148
1	1	0	*	AN7088
1	1	0	*	AN8631
1	1	0	*	AN2870
1	1	0	*	AN7109
1	1	0	*	AN7756
1	1	0	*	AN5695
1	1	0	*	AN12061
1	1	0	*	AN8367
1	1	0	*	AN3121
1	1	0	*	AN12369
1	1	0	*	AN4115
1	1	0	*	AN8311
1	1	0	*	AN8917
1	1	0	*	AN5963
1	1	0	*	AN7176
1	1	0	*	AN11480
1	1	0	*	AN9051
1	1	0	*	AN3042
1	1	0	*	AN5329
1	1	0	*	AN11769
1	1	0	*	AN2204
1	1	0	*	AN11739
1	1	0	*	AN5609
1	1	0	*	AN7895
1	1	0	*	AN2385
1	1	0	*	AN5845
1	1	0	*	AN11457
1	1	0	*	AN9196
1	1	0	*	AN6624
1	1	0	*	AN8985
1	1	0	*	AN7126
1	1	0	*	AN8422
1	1	0	*	AN4970
1	1	0	*	AN0196
1	1	0	*	AN2643
1	1	0	*	AN8102
1	1	0	*	AN0244-uORF
1	1	0	*	AN0177
1	1	0	*	AN7934
1	1	0	*	AN1933
1	1	0	*	AN7509
1	1	0	*	AN6350
1	1	0	*	AN5462
1	1	0	*	AN11863
1	1	0	*	AN12359
1	1	0	*	AN4893
1	1	0	*	AN8250
1	1	0	*	AN3902
1	1	0	*	AN12125
1	1	0	*	AN0231
1	1	0	*	AN1642
1	1	0	*	AN11214
1	1	0	*	AN2608
1	1	0	*	AN1073
1	1	0	*	AN3550
1	1	0	*	AN6480
1	1	0	*	AN11906
1	1	0	*	AN8299
1	1	0	*	AN5372
1	1	0	*	AN0621
1	1	0	*	AN7324
1	1	0	*	AN11143
1	1	0	*	AN3523
1	1	0	*	AN5487
1	1	0	*	AN1585
1	1	0	*	AN8300
1	1	0	*	AN12423
1	1	0	*	AN8910
1	1	0	*	AN3017
1	1	0	*	AN11946
1	1	0	*	AN8551
1	1	0	*	AN8818
1	1	0	*	AN4586
1	1	0	*	AN10820
1	1	0	*	AN0744
1	1	0	*	AN6872
1	1	0	*	AN9225
1	1	0	*	AN0887
1	1	0	*	AN9484
1	1	0	*	AN1077
1	1	0	*	AN6208
1	1	0	*	AN8978
1	1	0	*	AN2702
1	1	0	*	AN11600
1	1	0	*	AN10101
1	1	0	*	AN11851
1	1	0	*	AN8358
1	1	0	*	AN10382
1	1	0	*	AN10391
1	1	0	*	AN2699
1	1	0	*	AN10969
1	1	0	*	AN3287
1	1	0	*	AN8376
1	1	0	*	AN9345
1	1	0	*	AN10389
1	1	0	*	AN2192
1	1	0	*	AN11511
1	1	0	*	AN1676
1	1	0	*	AN3248
1	1	0	*	AN3385
1	1	0	*	AN11198
1	1	0	*	AN0119
1	1	0	*	AN3137
1	1	0	*	AN3996
1	1	0	*	AN7889
1	1	0	*	AN7819
1	1	0	*	AN7371
1	1	0	*	AN7318
1	1	0	*	AN11462
1	1	0	*	AN10623
1	1	0	*	AN1206
1	1	0	*	AN7555
1	1	0	*	AN2399
1	1	0	*	AN3078
1	1	0	*	AN3271
1	1	0	*	AN8419
1	1	0	*	AN1621
1	1	0	*	AN9004
1	1	0	*	AN10870
1	1	0	*	AN9044
1	1	0	*	AN2657
1	1	0	*	AN12250
1	1	0	*	AN9369
1	1	0	*	AN0368
1	1	0	*	AN2368
1	1	0	*	AN11877
1	1	0	*	AN2358
1	1	0	*	AN7612
1	1	0	*	AN8020
1	1	0	*	AN8027
1	1	0	*	AN1830
1	1	0	*	AN2839
1	1	0	*	AN7246
1	1	0	*	AN8418
1	1	0	*	AN12270
1	1	0	*	AN8137
1	1	0	*	AN8528
1	1	0	*	AN2621
1	1	0	*	AN8532
1	1	0	*	AN8526
1	1	0	*	AN1579
1	1	0	*	AN5320
1	1	0	*	AN7830
1	1	0	*	AN3254
1	1	0	*	AN0535
1	1	0	*	AN11491
1	1	0	*	AN6447
1	1	0	*	AN0839
1	1	0	*	AN9324
1	1	0	*	AN10761
1	1	0	*	AN5251
1	1	0	*	AN5380
1	1	0	*	AN2588
1	1	0	*	AN7528
1	1	0	*	AN9215
1	1	0	*	AN8893
1	1	0	*	AN5452-uORF
1	1	0	*	AN10334
1	1	0	*	AN12313
1	1	0	*	AN3575
1	1	0	*	AN12238
1	1	0	*	AN6419
1	1	0	*	AN0512
1	1	0	*	AN2684
1	1	0	*	AN0663
1	1	0	*	AN0532
1	1	0	*	AN4750
1	1	0	*	AN8545
1	1	0	*	AN6809
1	1	0	*	AN12392
1	1	0	*	AN3077
1	1	0	*	AN2835
1	1	0	*	AN11972
1	1	0	*	AN1273
1	1	0	*	AN0921
1	1	0	*	AN3557
1	1	0	*	AN11940
1	1	0	*	AN7180
1	1	0	*	AN8382
1	1	0	*	AN10238
1	1	0	*	AN0143
1	1	0	*	AN7346
1	1	0	*	AN10387
1	1	0	*	AN2549
1	1	0	*	AN10016
1	1	0	*	AN1620
1	1	0	*	AN8976
1	1	0	*	AN10024
1	1	0	*	AN11356
1	1	0	*	AN8338
1	1	0	*	AN8238
1	1	0	*	AN5182
1	1	0	*	AN8460
1	1	0	*	AN11712
1	1	0	*	AN3383
1	1	0	*	AN7814
1	1	0	*	AN9501
1	1	0	*	AN10505
1	1	0	*	AN2842
1	1	0	*	AN3159
1	1	0	*	AN2599
1	1	0	*	AN8110
1	1	0	*	AN6812
1	1	0	*	AN0793
1	1	0	*	AN11027
1	1	0	*	AN7846
1	1	0	*	AN9273
1	1	0	*	AN12003
1	1	0	*	AN1431
1	1	0	*	AN6836
1	1	0	*	AN2958
1	1	0	*	AN0586
1	1	0	*	AN10657
1	1	0	*	AN7716
1	1	0	*	AN4173
1	1	0	*	AN3407
1	1	0	*	AN6846
1	1	0	*	AN11079
1	1	0	*	AN7915
1	1	0	*	AN12150
1	1	0	*	AN9371
1	1	0	*	AN8159
1	1	0	*	AN2407
1	1	0	*	AN6830
1	1	0	*	AN8662
1	1	0	*	AN2709
1	1	0	*	AN1716
1	1	0	*	AN11633
1	1	0	*	AN2628
1	1	0	*	AN8467
1	1	0	*	AN7363
1	1	0	*	AN8302
1	1	0	*	AN1071
1	1	0	*	AN0171
1	1	0	*	AN4670-uORF
1	1	0	*	AN5650
1	1	0	*	AN3293
1	1	0	*	AN11017
1	1	0	*	AN3340
1	1	0	*	AN11364
1	1	0	*	AN2630
1	1	0	*	AN12018
1	1	0	*	AN11738
1	1	0	*	AN6692
1	1	0	*	AN5367
1	1	0	*	AN1034
1	1	0	*	AN10226
1	1	0	*	AN8964
1	1	0	*	AN3396
1	1	0	*	AN6022
1	1	0	*	AN6396
1	1	0	*	AN6479
1	1	0	*	AN9317
1	1	0	*	AN11276
1	1	0	*	AN11376
1	1	0	*	AN11274
1	1	0	*	AN8362
1	1	0	*	AN20002
1	1	0	*	AN0958
1	1	0	*	AN6837
1	1	0	*	AN10300
1	1	0	*	AN8574
1	1	0	*	AN8199
1	1	0	*	AN3519
1	1	0	*	AN10604
1	1	0	*	AN0393
1	1	0	*	AN11267
1	1	0	*	AN0799
1	1	0	*	AN2321
1	1	0	*	AN10147
1	1	0	*	AN6724
1	1	0	*	AN5664
1	1	0	*	AN11931
1	1	0	*	AN10036
1	1	0	*	AN3347
1	1	0	*	AN8124
1	1	0	*	AN7944
1	1	0	*	AN10372
1	1	0	*	AN10349
1	1	0	*	AN0284
1	1	0	*	AN10192
1	1	0	*	AN12086
1	1	0	*	AN0031
1	1	0	*	AN5070
1	1	0	*	AN4336
1	1	0	*	AN1107
1	1	0	*	AN12035
1	1	0	*	AN12445
1	1	0	*	AN11586
1	1	0	*	AN8696
1	1	0	*	AN0508
1	1	0	*	AN6011
1	1	0	*	AN1972
1	1	0	*	AN2590
1	1	0	*	AN20010
1	1	0	*	AN7940
1	1	0	*	AN11771
1	1	0	*	AN6468
1	1	0	*	AN9145
1	1	0	*	AN8022
1	1	0	*	AN10883
1	1	0	*	AN5582
1	1	0	*	AN6018
1	1	0	*	AN8397
1	1	0	*	AN6128
1	1	0	*	AN5088
1	1	0	*	AN4158
1	1	0	*	AN6535
1	1	0	*	AN8085
1	1	0	*	AN8130
1	1	0	*	AN10272
1	1	0	*	AN11798
1	1	0	*	AN7984
1	1	0	*	AN4340
1	1	0	*	AN20003
1	1	0	*	AN0544
1	1	0	*	AN12486
1	1	0	*	AN12364
1	1	0	*	AN8437
1	1	0	*	AN3530
1	1	0	*	AN7212
1	1	0	*	AN6951
1	1	0	*	AN9131
1	1	0	*	AN10398
1	1	0	*	AN2637
1	1	0	*	AN12286
1	1	0	*	AN0970
1	1	0	*	AN4113
1	1	0	*	AN2118
1	1	0	*	AN11984
1	1	0	*	AN2546
1	1	0	*	AN9379
1	1	0	*	AN2778
1	1	0	*	AN6205
1	1	0	*	AN7412
1	1	0	*	AN8093
1	1	0	*	AN3291
1	1	0	*	AN7063
1	1	0	*	AN1808
1	1	0	*	AN5928
1	1	0	*	AN4831
1	1	0	*	AN5289
1	1	0	*	AN3337
1	1	0	*	AN2376
1	1	0	*	AN3560
1	1	0	*	AN9540
1	1	0	*	AN2715
1	1	0	*	AN7370
1	1	0	*	AN7982
1	1	0	*	AN7866
1	1	0	*	AN4538
1	1	0	*	AN8678
1	1	0	*	AN8934
1	1	0	*	AN6665
1	1	0	*	AN3993
1	1	0	*	AN9244
1	1	0	*	AN2019
1	1	0	*	AN12195
1	1	0	*	AN10937
1	1	0	*	AN0456
1	1	0	*	AN7927
1	1	0	*	AN3976
1	1	0	*	AN6436
1	1	0	*	AN4665
1	1	0	*	AN5334
1	1	0	*	AN9154
1	1	0	*	AN2593
1	1	0	*	AN9332
1	1	0	*	AN1550
1	1	0	*	AN5976
1	1	0	*	AN9053
1	1	0	*	AN5066
1	1	0	*	AN1887
1	1	0	*	AN4626
1	1	0	*	AN12413
1	1	0	*	AN5316
1	1	0	*	AN10310
1	1	0	*	AN1568
1	1	0	*	AN5254
1	1	0	*	AN3371
1	1	0	*	AN8716
1	1	0	*	AN3983
1	1	0	*	AN7237
1	1	0	*	AN4695
1	1	0	*	AN2443
1	1	0	*	AN3567
1	1	0	*	AN1732
1	1	0	*	AN9385
1	1	0	*	AN4962
1	1	0	*	AN3052
1	1	0	*	AN3215
1	1	0	*	AN8723-uORF
1	1	0	*	AN11753
1	1	0	*	AN2817
1	1	0	*	AN1557
1	1	0	*	AN3262
1	1	0	*	AN3497
1	1	0	*	AN11801
1	1	0	*	AN1960
1	1	0	*	AN4009
1	1	0	*	AN12244
1	1	0	*	AN3066
1	1	0	*	AN11391
1	1	0	*	AN10005
1	1	0	*	AN9213
1	1	0	*	AN5431
1	1	0	*	AN20019
1	1	0	*	AN4132
1	1	0	*	AN7823
1	1	0	*	AN12222
1	1	0	*	AN4748
1	1	0	*	AN8901
1	1	0	*	AN11923
1	1	0	*	AN2025
1	1	0	*	AN11337
1	1	0	*	AN1345
1	1	0	*	AN12460
1	1	0	*	AN7058
1	1	0	*	AN6749
1	1	0	*	AN7765
1	1	0	*	AN6946
1	1	0	*	AN1317
1	1	0	*	AN1517
1	1	0	*	AN10886
1	1	0	*	AN6958
1	1	0	*	AN9341
1	1	0	*	AN5053
1	1	0	*	AN5299
1	1	0	*	AN5946
1	1	0	*	AN7964
1	1	0	*	AN8833
1	1	0	*	AN1417
1	1	0	*	AN12066
1	1	0	*	AN7901
1	1	0	*	AN1308
1	1	0	*	AN3273
1	1	0	*	AN7804
1	1	0	*	AN1788
1	1	0	*	AN10319
1	1	0	*	AN7637
1	1	0	*	AN12212
1	1	0	*	AN5412
1	1	0	*	AN4092
1	1	0	*	AN5029
1	1	0	*	AN3278
1	1	0	*	AN8578
1	1	0	*	AN11575
1	1	0	*	AN1819
1	1	0	*	AN3323
1	1	0	*	AN12446
1	1	0	*	AN8317
1	1	0	*	AN10051
1	1	0	*	AN11616
1	1	0	*	AN4078
1	1	0	*	AN3286
1	1	0	*	AN9306
1	1	0	*	AN11941
1	1	0	*	AN0537
1	1	0	*	AN1838
1	1	0	*	AN5170
1	1	0	*	AN7345
1	1	0	*	AN6509
1	1	0	*	AN4256
1	1	0	*	AN4660
1	1	0	*	AN8416
1	1	0	*	AN7187
1	1	0	*	AN8352
1	1	0	*	AN2696
1	1	0	*	AN8018
1	1	0	*	AN4454
1	1	0	*	AN11845
1	1	0	*	AN2915
1	1	0	*	AN9346
1	1	0	*	AN1749
1	1	0	*	AN9056
1	1	0	*	AN6063
1	1	0	*	AN2568
1	1	0	*	AN1310
1	1	0	*	AN4027
1	1	0	*	AN7366
1	1	0	*	AN0480
1	1	0	*	AN4197
1	1	0	*	AN5430
1	1	0	*	AN9380
1	1	0	*	AN8569
1	1	0	*	AN7056
1	1	0	*	AN1640
1	1	0	*	AN1279
1	1	0	*	AN5504
1	1	0	*	AN12240
1	1	0	*	AN0484
1	1	0	*	AN9356
1	1	0	*	AN4609
1	1	0	*	AN1663
1	1	0	*	AN9366
1	1	0	*	AN8520
1	1	0	*	AN7116
1	1	0	*	AN7376
1	1	0	*	AN3501
1	1	0	*	AN8789
1	1	0	*	AN2563
1	1	0	*	AN3198
1	1	0	*	AN11791
1	1	0	*	AN7262
1	1	0	*	AN2371
1	1	0	*	AN8371
1	1	0	*	AN10629
1	1	0	*	AN7264
1	1	0	*	AN0993
1	1	0	*	AN9049
1	1	0	*	AN1142
1	1	0	*	AN8629
1	1	0	*	AN7068
1	1	0	*	AN7557
1	1	0	*	AN0820
1	1	0	*	AN8816
1	1	0	*	AN9298
1	1	0	*	AN5941
1	1	0	*	AN7409
1	1	0	*	AN3327
1	1	0	*	AN3311
1	1	0	*	AN10423
1	1	0	*	AN2586
1	1	0	*	AN6460
1	1	0	*	AN12492
1	1	0	*	AN1809
1	1	0	*	AN10177
1	1	0	*	AN1865
1	1	0	*	AN6440
1	1	0	*	AN10617
1	1	0	*	AN6966
1	1	0	*	AN2600
1	1	0	*	AN10948
1	1	0	*	AN10448
1	1	0	*	AN4373
1	1	0	*	AN10461
1	1	0	*	AN6386
1	1	0	*	AN3400
1	1	0	*	AN12398
1	1	0	*	AN7080
1	1	0	*	AN2575
1	1	0	*	AN9440
1	1	0	*	AN9073
1	1	0	*	AN8557
1	1	0	*	AN6646
1	1	0	*	AN5238
1	1	0	*	AN2116
1	1	0	*	AN6406
1	1	0	*	AN5558
1	1	0	*	AN6416
1	1	0	*	AN9254
1	1	0	*	AN0801
1	1	0	*	AN3882
1	1	0	*	AN5374
1	1	0	*	AN12128
1	1	0	*	AN8436
1	1	0	*	AN3007
1	1	0	*	AN7728
1	1	0	*	AN5178
1	1	0	*	AN9513
1	1	0	*	AN11187
1	1	0	*	AN8427
1	1	0	*	AN8538
1	1	0	*	AN11570
1	1	0	*	AN11207
1	1	0	*	AN3210
1	1	0	*	AN11871
1	1	0	*	AN7400
1	1	0	*	AN11998
1	1	0	*	AN5046
1	1	0	*	AN2346
1	1	0	*	AN5511
1	1	0	*	AN7599
1	1	0	*	AN10379
1	1	0	*	AN6356
1	1	0	*	AN8000
1	1	0	*	AN0789
1	1	0	*	AN6762
1	1	0	*	AN0965
1	1	0	*	AN8076-uORF
1	1	0	*	AN8441
1	1	0	*	AN3525
1	1	0	*	AN9499
1	1	0	*	AN11878
1	1	0	*	AN12357
1	1	0	*	AN3863
1	1	0	*	AN1951
1	1	0	*	AN5087
1	1	0	*	AN12252
1	1	0	*	AN3871
1	1	0	*	AN5075
1	1	0	*	AN10343
1	1	0	*	AN10468
1	1	0	*	AN5067
1	1	0	*	AN4619
1	1	0	*	AN7086
1	1	0	*	AN0815
1	1	0	*	AN6155
1	1	0	*	AN6784
1	1	0	*	AN6327
1	1	0	*	AN9088
1	1	0	*	AN7477
1	1	0	*	AN7420
1	1	0	*	AN3234
1	1	0	*	AN7519
1	1	0	*	AN8653
1	1	0	*	AN8453
1	1	0	*	AN5476
1	1	0	*	AN3162
1	1	0	*	AN10591
1	1	0	*	AN8760
1	1	0	*	AN11865
1	1	0	*	AN4574
1	1	0	*	AN6924
1	1	0	*	AN2468
1	1	0	*	AN10329
1	1	0	*	AN3314
1	1	0	*	AN4837
1	1	0	*	AN12273
1	1	0	*	AN0611
1	1	0	*	AN8123
1	1	0	*	AN2202
1	1	0	*	AN7836
1	1	0	*	AN11762
1	1	0	*	AN1958
1	1	0	*	AN2673
1	1	0	*	AN12264
1	1	0	*	AN11260
1	1	0	*	AN2942
1	1	0	*	AN2780
1	1	0	*	AN7076
1	1	0	*	AN8665
1	1	0	*	AN9247
1	1	0	*	AN1740
1	1	0	*	AN8776
1	1	0	*	AN4879
1	1	0	*	AN3420
1	1	0	*	AN5651
1	1	0	*	AN8909
1	1	0	*	AN1573
1	1	0	*	AN9022
1	1	0	*	AN8643
1	1	0	*	AN6910
1	1	0	*	AN1239
1	1	0	*	AN8617
1	1	0	*	AN12285
1	1	0	*	AN8510
1	1	0	*	AN9164
1	1	0	*	AN8101
1	1	0	*	AN5263
1	1	0	*	AN12257
1	1	0	*	AN0523
1	1	0	*	AN2522
1	1	0	*	AN12103
1	1	0	*	AN2805
1	1	0	*	AN5945
1	1	0	*	AN2818
1	1	0	*	AN1825
1	1	0	*	AN11011
1	1	0	*	AN7190
1	1	0	*	AN8746
1	1	0	*	AN1583
1	1	0	*	AN3703
1	1	0	*	AN9161
1	1	0	*	AN5439
1	1	0	*	AN12147
1	1	0	*	AN5333
1	1	0	*	AN10632
1	1	0	*	AN3769
1	1	0	*	AN4588
1	1	0	*	AN0336
1	1	0	*	AN9240
1	1	0	*	AN6455
1	1	0	*	AN10813
1	1	0	*	AN12185
1	1	0	*	AN8531
1	1	0	*	AN0528
1	1	0	*	AN7536
1	1	0	*	AN8090
1	1	0	*	AN11220
1	1	0	*	AN4268
1	1	0	*	AN11884
1	1	0	*	AN5300
1	1	0	*	AN2615
1	1	0	*	AN7179
1	1	0	*	AN1678
1	1	0	*	AN9327
1	1	0	*	AN11732
1	1	0	*	AN4063
1	1	0	*	AN9199
1	1	0	*	AN6971
1	1	0	*	AN6482
1	1	0	*	AN0342
1	1	0	*	AN8999
1	1	0	*	AN2378
1	1	0	*	AN10386
1	1	0	*	AN7845
1	1	0	*	AN7893
1	1	0	*	AN6026
1	1	0	*	AN11195
1	1	0	*	AN9048
1	1	0	*	AN7883
1	1	0	*	AN8608
1	1	0	*	AN5060
1	1	0	*	AN9329
1	1	0	*	AN6024
1	1	0	*	AN2038
1	1	0	*	AN11492
1	1	0	*	AN5474
1	1	0	*	AN3535
1	1	0	*	AN0334
1	1	0	*	AN5421
1	1	0	*	AN11924
1	1	0	*	AN0018
1	1	0	*	AN5279
1	1	0	*	AN8907
1	1	0	*	AN7858
1	1	0	*	AN2923
1	1	0	*	AN10980
1	1	0	*	AN4811
1	1	0	*	AN5389
1	1	0	*	AN11000
1	1	0	*	AN12110
1	1	0	*	AN7243
1	1	0	*	AN5923
1	1	0	*	AN8703
1	1	0	*	AN0419
1	1	0	*	AN8364
1	1	0	*	AN5072
1	1	0	*	AN9279
1	1	0	*	AN2840
1	1	0	*	AN3471
1	1	0	*	AN0974
1	1	0	*	AN12443
1	1	0	*	AN5275
1	1	0	*	AN3490
1	1	0	*	AN2656
1	1	0	*	AN5291
1	1	0	*	AN3476
1	1	0	*	AN5093
1	1	0	*	AN20054
1	1	0	*	AN20051
1	1	0	*	AN6794
1	1	0	*	AN12249
1	1	0	*	AN7935
1	1	0	*	AN6135
1	1	0	*	AN7842
1	1	0	*	AN1532
1	1	0	*	AN12394
1	1	0	*	AN12224
1	1	0	*	AN11085
1	1	0	*	AN1294
1	1	0	*	AN11193
1	1	0	*	AN2024
1	1	0	*	AN3492
1	1	0	*	AN10932
1	1	0	*	AN7870
1	1	0	*	AN3232
1	1	0	*	AN11986
1	1	0	*	AN6789
1	1	0	*	AN1031
1	1	0	*	AN1303
1	1	0	*	AN8304
1	1	0	*	AN9226
1	1	0	*	AN1415
1	1	0	*	AN7093
1	1	0	*	AN6434
1	1	0	*	AN11836
1	1	0	*	AN7848
1	1	0	*	AN8536
1	1	0	*	AN12047
1	1	0	*	AN10830
1	1	0	*	AN8997
1	1	0	*	AN2639
1	1	0	*	AN12157
1	1	0	*	AN1203
1	1	0	*	AN11200
1	1	0	*	AN9249
1	1	0	*	AN5098
1	1	0	*	AN2542
1	1	0	*	AN6819
1	1	0	*	AN2344
1	1	0	*	AN3870
1	1	0	*	AN7862
1	1	0	*	AN7929
1	1	0	*	AN10022
1	1	0	*	AN6435
1	1	0	*	AN5305
1	1	0	*	AN6430
1	1	0	*	AN7851
1	1	0	*	AN10256
1	1	0	*	AN0398
1	1	0	*	AN7834
1	1	0	*	AN5395
1	1	0	*	AN7973
1	1	0	*	AN12331
1	1	0	*	AN5030
1	1	0	*	AN11700
1	1	0	*	AN3848
1	1	0	*	AN0795
1	1	0	*	AN1919
1	1	0	*	AN4657
