# Species	Genes	Alg.-Conn.	Poxalicum_114-2.fasta	Scerevisiae_S288C.fasta
1	1	0	PDE_04564	*
1	1	0	PDE_06883	*
1	1	0	PDE_09659	*
1	1	0	PDE_00256	*
1	1	0	PDE_04858	*
1	1	0	PDE_07483	*
1	1	0	PDE_07623	*
1	1	0	PDE_00299	*
1	1	0	PDE_06358	*
1	1	0	PDE_05969	*
1	1	0	PDE_05397	*
1	1	0	PDE_03645	*
1	1	0	PDE_06504	*
1	1	0	PDE_02878	*
1	1	0	PDE_00764	*
1	1	0	PDE_00744	*
1	1	0	PDE_09414	*
1	1	0	PDE_01666	*
1	1	0	PDE_03480	*
1	1	0	PDE_00175	*
1	1	0	PDE_08028	*
1	1	0	PDE_00717	*
1	1	0	PDE_02152	*
1	1	0	PDE_06319	*
1	1	0	PDE_04286	*
1	1	0	PDE_01303	*
1	1	0	PDE_01778	*
1	1	0	PDE_04394	*
1	1	0	PDE_06960	*
1	1	0	PDE_09713	*
1	1	0	PDE_08798	*
1	1	0	PDE_06727	*
1	1	0	PDE_08596	*
1	1	0	PDE_03353	*
1	1	0	PDE_08633	*
1	1	0	PDE_03776	*
1	1	0	PDE_01918	*
1	1	0	PDE_06448	*
1	1	0	PDE_07871	*
1	1	0	PDE_03900	*
1	1	0	PDE_09970	*
1	1	0	PDE_02802	*
1	1	0	PDE_03275	*
1	1	0	PDE_06079	*
1	1	0	PDE_08566	*
1	1	0	PDE_07170	*
1	1	0	PDE_00432	*
1	1	0	PDE_02158	*
1	1	0	PDE_09213	*
1	1	0	PDE_00819	*
1	1	0	PDE_07023	*
1	1	0	PDE_06574	*
1	1	0	PDE_00399	*
1	1	0	PDE_02533	*
1	1	0	PDE_08549	*
1	1	0	PDE_05194	*
1	1	0	PDE_01486	*
1	1	0	PDE_01567	*
1	1	0	PDE_05803	*
1	1	0	PDE_08386	*
1	1	0	PDE_04539	*
1	1	0	PDE_03890	*
1	1	0	PDE_05072	*
1	1	0	PDE_01900	*
1	1	0	PDE_00601	*
1	1	0	PDE_06796	*
1	1	0	PDE_08217	*
1	1	0	PDE_09017	*
1	1	0	PDE_09273	*
1	1	0	PDE_06631	*
1	1	0	PDE_08316	*
1	1	0	PDE_01803	*
1	1	0	PDE_04072	*
1	1	0	PDE_01921	*
1	1	0	PDE_05876	*
1	1	0	PDE_08097	*
1	1	0	PDE_09959	*
1	1	0	PDE_09986	*
1	1	0	PDE_07539	*
1	1	0	PDE_00196	*
1	1	0	PDE_06620	*
1	1	0	PDE_05634	*
1	1	0	PDE_03142	*
1	1	0	PDE_01044	*
1	1	0	PDE_06757	*
1	1	0	PDE_03520	*
1	1	0	PDE_02835	*
1	1	0	PDE_07460	*
1	1	0	PDE_08550	*
1	1	0	PDE_03822	*
1	1	0	PDE_06385	*
1	1	0	PDE_05078	*
1	1	0	PDE_02513	*
1	1	0	PDE_03317	*
1	1	0	PDE_04281	*
1	1	0	PDE_00646	*
1	1	0	PDE_03088	*
1	1	0	PDE_00712	*
1	1	0	PDE_05237	*
1	1	0	PDE_02327	*
1	1	0	PDE_08434	*
1	1	0	PDE_01051	*
1	1	0	PDE_04113	*
1	1	0	PDE_06510	*
1	1	0	PDE_02184	*
1	1	0	PDE_03525	*
1	1	0	PDE_05240	*
1	1	0	PDE_05657	*
1	1	0	PDE_08492	*
1	1	0	PDE_04454	*
1	1	0	PDE_07134	*
1	1	0	PDE_07980	*
1	1	0	PDE_08786	*
1	1	0	PDE_00427	*
1	1	0	PDE_08072	*
1	1	0	PDE_02019	*
1	1	0	PDE_04138	*
1	1	0	PDE_04390	*
1	1	0	PDE_06738	*
1	1	0	PDE_07420	*
1	1	0	PDE_09067	*
1	1	0	PDE_08315	*
1	1	0	PDE_08114	*
1	1	0	PDE_09089	*
1	1	0	PDE_01358	*
1	1	0	PDE_02843	*
1	1	0	PDE_02553	*
1	1	0	PDE_02197	*
1	1	0	PDE_05566	*
1	1	0	PDE_06591	*
1	1	0	PDE_03783	*
1	1	0	PDE_04406	*
1	1	0	PDE_09132	*
1	1	0	PDE_04783	*
1	1	0	PDE_06048	*
1	1	0	PDE_03410	*
1	1	0	PDE_01230	*
1	1	0	PDE_06645	*
1	1	0	PDE_06009	*
1	1	0	PDE_06019	*
1	1	0	PDE_09922	*
1	1	0	PDE_01502	*
1	1	0	PDE_07749	*
1	1	0	PDE_05988	*
1	1	0	PDE_02100	*
1	1	0	PDE_07242	*
1	1	0	PDE_01135	*
1	1	0	PDE_03336	*
1	1	0	PDE_09908	*
1	1	0	PDE_09983	*
1	1	0	PDE_09342	*
1	1	0	PDE_06834	*
1	1	0	PDE_03787	*
1	1	0	PDE_07190	*
1	1	0	PDE_05733	*
1	1	0	PDE_00486	*
1	1	0	PDE_00709	*
1	1	0	PDE_04815	*
1	1	0	PDE_09756	*
1	1	0	PDE_05130	*
1	1	0	PDE_08269	*
1	1	0	PDE_01967	*
1	1	0	PDE_04049	*
1	1	0	PDE_02926	*
1	1	0	PDE_08257	*
1	1	0	PDE_08617	*
1	1	0	PDE_09663	*
1	1	0	PDE_09934	*
1	1	0	PDE_03034	*
1	1	0	PDE_06841	*
1	1	0	PDE_00312	*
1	1	0	PDE_08508	*
1	1	0	PDE_02020	*
1	1	0	PDE_03060	*
1	1	0	PDE_03700	*
1	1	0	PDE_03925	*
1	1	0	PDE_08979	*
1	1	0	PDE_09019	*
1	1	0	PDE_03864	*
1	1	0	PDE_08130	*
1	1	0	PDE_09647	*
1	1	0	PDE_09094	*
1	1	0	PDE_01663	*
1	1	0	PDE_05342	*
1	1	0	PDE_05945	*
1	1	0	PDE_07526	*
1	1	0	PDE_00145	*
1	1	0	PDE_01259	*
1	1	0	PDE_00838	*
1	1	0	PDE_04767	*
1	1	0	PDE_03124	*
1	1	0	PDE_06625	*
1	1	0	PDE_06376	*
1	1	0	PDE_05817	*
1	1	0	PDE_09628	*
1	1	0	PDE_09782	*
1	1	0	PDE_04999	*
1	1	0	PDE_07239	*
1	1	0	PDE_01404	*
1	1	0	PDE_08514	*
1	1	0	PDE_08957	*
1	1	0	PDE_05736	*
1	1	0	PDE_03820	*
1	1	0	PDE_08236	*
1	1	0	PDE_02283	*
1	1	0	PDE_04602	*
1	1	0	PDE_00475	*
1	1	0	PDE_03139	*
1	1	0	PDE_06595	*
1	1	0	PDE_09444	*
1	1	0	PDE_02919	*
1	1	0	PDE_01676	*
1	1	0	PDE_02082	*
1	1	0	PDE_08801	*
1	1	0	PDE_04747	*
1	1	0	PDE_03381	*
1	1	0	PDE_03406	*
1	1	0	PDE_03202	*
1	1	0	PDE_01694	*
1	1	0	PDE_06866	*
1	1	0	PDE_02242	*
1	1	0	PDE_01880	*
1	1	0	PDE_01996	*
1	1	0	PDE_02104	*
1	1	0	PDE_08581	*
1	1	0	PDE_08702	*
1	1	0	PDE_05405	*
1	1	0	PDE_06342	*
1	1	0	PDE_03903	*
1	1	0	PDE_08467	*
1	1	0	PDE_08145	*
1	1	0	PDE_04981	*
1	1	0	PDE_07736	*
1	1	0	PDE_05102	*
1	1	0	PDE_05543	*
1	1	0	PDE_01043	*
1	1	0	PDE_02905	*
1	1	0	PDE_04980	*
1	1	0	PDE_06967	*
1	1	0	PDE_09662	*
1	1	0	PDE_05260	*
1	1	0	PDE_00940	*
1	1	0	PDE_02072	*
1	1	0	PDE_01455	*
1	1	0	PDE_03499	*
1	1	0	PDE_05650	*
1	1	0	PDE_07042	*
1	1	0	PDE_06909	*
1	1	0	PDE_06977	*
1	1	0	PDE_08262	*
1	1	0	PDE_07657	*
1	1	0	PDE_04969	*
1	1	0	PDE_01820	*
1	1	0	PDE_02706	*
1	1	0	PDE_05610	*
1	1	0	PDE_05824	*
1	1	0	PDE_00200	*
1	1	0	PDE_04990	*
1	1	0	PDE_03750	*
1	1	0	PDE_03380	*
1	1	0	PDE_04169	*
1	1	0	PDE_07941	*
1	1	0	PDE_00013	*
1	1	0	PDE_09682	*
1	1	0	PDE_08644	*
1	1	0	PDE_01607	*
1	1	0	PDE_09749	*
1	1	0	PDE_01415	*
1	1	0	PDE_01964	*
1	1	0	PDE_02797	*
1	1	0	PDE_03339	*
1	1	0	PDE_04356	*
1	1	0	PDE_09522	*
1	1	0	PDE_09572	*
1	1	0	PDE_08404	*
1	1	0	PDE_00707	*
1	1	0	PDE_01848	*
1	1	0	PDE_03763	*
1	1	0	PDE_09577	*
1	1	0	PDE_09496	*
1	1	0	PDE_05236	*
1	1	0	PDE_04185	*
1	1	0	PDE_07470	*
1	1	0	PDE_04005	*
1	1	0	PDE_07642	*
1	1	0	PDE_05536	*
1	1	0	PDE_01348	*
1	1	0	PDE_05297	*
1	1	0	PDE_06698	*
1	1	0	PDE_08109	*
1	1	0	PDE_01649	*
1	1	0	PDE_09102	*
1	1	0	PDE_00665	*
1	1	0	PDE_04385	*
1	1	0	PDE_08472	*
1	1	0	PDE_08911	*
1	1	0	PDE_07276	*
1	1	0	PDE_05905	*
1	1	0	PDE_04877	*
1	1	0	PDE_06200	*
1	1	0	PDE_08036	*
1	1	0	PDE_02881	*
1	1	0	PDE_03259	*
1	1	0	PDE_07800	*
1	1	0	PDE_00334	*
1	1	0	PDE_06695	*
1	1	0	PDE_01401	*
1	1	0	PDE_01637	*
1	1	0	PDE_00311	*
1	1	0	PDE_00043	*
1	1	0	PDE_05475	*
1	1	0	PDE_06751	*
1	1	0	PDE_07753	*
1	1	0	PDE_07262	*
1	1	0	PDE_04089	*
1	1	0	PDE_08766	*
1	1	0	PDE_02508	*
1	1	0	PDE_02093	*
1	1	0	PDE_01696	*
1	1	0	PDE_01855	*
1	1	0	PDE_04074	*
1	1	0	PDE_04085	*
1	1	0	PDE_02087	*
1	1	0	PDE_04681	*
1	1	0	PDE_09226	*
1	1	0	PDE_09536	*
1	1	0	PDE_06918	*
1	1	0	PDE_03526	*
1	1	0	PDE_07129	*
1	1	0	PDE_08833	*
1	1	0	PDE_06525	*
1	1	0	PDE_00793	*
1	1	0	PDE_02393	*
1	1	0	PDE_07227	*
1	1	0	PDE_06983	*
1	1	0	PDE_01835	*
1	1	0	PDE_07797	*
1	1	0	PDE_05955	*
1	1	0	PDE_07002	*
1	1	0	PDE_04948	*
1	1	0	PDE_03563	*
1	1	0	PDE_04402	*
1	1	0	PDE_02339	*
1	1	0	PDE_03854	*
1	1	0	PDE_03363	*
1	1	0	PDE_06073	*
1	1	0	PDE_02991	*
1	1	0	PDE_05431	*
1	1	0	PDE_02256	*
1	1	0	PDE_05900	*
1	1	0	PDE_03981	*
1	1	0	PDE_04674	*
1	1	0	PDE_01428	*
1	1	0	PDE_04446	*
1	1	0	PDE_09936	*
1	1	0	PDE_00009	*
1	1	0	PDE_01920	*
1	1	0	PDE_07031	*
1	1	0	PDE_00024	*
1	1	0	PDE_00078	*
1	1	0	PDE_02796	*
1	1	0	PDE_09651	*
1	1	0	PDE_02582	*
1	1	0	PDE_09240	*
1	1	0	PDE_03434	*
1	1	0	PDE_04913	*
1	1	0	PDE_01354	*
1	1	0	PDE_07820	*
1	1	0	PDE_07351	*
1	1	0	PDE_07843	*
1	1	0	PDE_04374	*
1	1	0	PDE_06190	*
1	1	0	PDE_07713	*
1	1	0	PDE_07859	*
1	1	0	PDE_07605	*
1	1	0	PDE_00368	*
1	1	0	PDE_04477	*
1	1	0	PDE_07127	*
1	1	0	PDE_05039	*
1	1	0	PDE_08420	*
1	1	0	PDE_07081	*
1	1	0	PDE_01626	*
1	1	0	PDE_07377	*
1	1	0	PDE_08289	*
1	1	0	PDE_08384	*
1	1	0	PDE_02113	*
1	1	0	PDE_06999	*
1	1	0	PDE_08466	*
1	1	0	PDE_01253	*
1	1	0	PDE_02989	*
1	1	0	PDE_02724	*
1	1	0	PDE_06795	*
1	1	0	PDE_01147	*
1	1	0	PDE_02418	*
1	1	0	PDE_09760	*
1	1	0	PDE_04558	*
1	1	0	PDE_03033	*
1	1	0	PDE_07438	*
1	1	0	PDE_03792	*
1	1	0	PDE_05106	*
1	1	0	PDE_09622	*
1	1	0	PDE_07086	*
1	1	0	PDE_08934	*
1	1	0	PDE_04160	*
1	1	0	PDE_01154	*
1	1	0	PDE_09411	*
1	1	0	PDE_05383	*
1	1	0	PDE_00020	*
1	1	0	PDE_01297	*
1	1	0	PDE_09886	*
1	1	0	PDE_04007	*
1	1	0	PDE_00713	*
1	1	0	PDE_08014	*
1	1	0	PDE_09643	*
1	1	0	PDE_08808	*
1	1	0	PDE_06093	*
1	1	0	PDE_02825	*
1	1	0	PDE_01970	*
1	1	0	PDE_06684	*
1	1	0	PDE_01190	*
1	1	0	PDE_01250	*
1	1	0	PDE_08733	*
1	1	0	PDE_00726	*
1	1	0	PDE_05379	*
1	1	0	PDE_05033	*
1	1	0	PDE_04482	*
1	1	0	PDE_08238	*
1	1	0	PDE_07089	*
1	1	0	PDE_05758	*
1	1	0	PDE_09209	*
1	1	0	PDE_00350	*
1	1	0	PDE_00867	*
1	1	0	PDE_01413	*
1	1	0	PDE_05313	*
1	1	0	PDE_01295	*
1	1	0	PDE_01438	*
1	1	0	PDE_06470	*
1	1	0	PDE_01356	*
1	1	0	PDE_06301	*
1	1	0	PDE_03672	*
1	1	0	PDE_06075	*
1	1	0	PDE_02120	*
1	1	0	PDE_09003	*
1	1	0	PDE_06759	*
1	1	0	PDE_06905	*
1	1	0	PDE_02758	*
1	1	0	PDE_07779	*
1	1	0	PDE_08937	*
1	1	0	PDE_00238	*
1	1	0	PDE_00779	*
1	1	0	PDE_05901	*
1	1	0	PDE_06292	*
1	1	0	PDE_07076	*
1	1	0	PDE_02966	*
1	1	0	PDE_00689	*
1	1	0	PDE_00371	*
1	1	0	PDE_07682	*
1	1	0	PDE_04046	*
1	1	0	PDE_07673	*
1	1	0	PDE_02988	*
1	1	0	PDE_04368	*
1	1	0	PDE_05858	*
1	1	0	PDE_09162	*
1	1	0	PDE_07347	*
1	1	0	PDE_09686	*
1	1	0	PDE_08724	*
1	1	0	PDE_02415	*
1	1	0	PDE_02576	*
1	1	0	PDE_09497	*
1	1	0	PDE_05743	*
1	1	0	PDE_05133	*
1	1	0	PDE_03209	*
1	1	0	PDE_00971	*
1	1	0	PDE_01065	*
1	1	0	PDE_04555	*
1	1	0	PDE_05788	*
1	1	0	PDE_09539	*
1	1	0	PDE_02169	*
1	1	0	PDE_07301	*
1	1	0	PDE_09660	*
1	1	0	PDE_08949	*
1	1	0	PDE_07315	*
1	1	0	PDE_00821	*
1	1	0	PDE_05146	*
1	1	0	PDE_00228	*
1	1	0	PDE_06600	*
1	1	0	PDE_05124	*
1	1	0	PDE_03371	*
1	1	0	PDE_03508	*
1	1	0	PDE_09156	*
1	1	0	PDE_05376	*
1	1	0	PDE_00418	*
1	1	0	PDE_00660	*
1	1	0	PDE_04945	*
1	1	0	PDE_04695	*
1	1	0	PDE_02997	*
1	1	0	PDE_09294	*
1	1	0	PDE_00357	*
1	1	0	PDE_01722	*
1	1	0	PDE_01726	*
1	1	0	PDE_02698	*
1	1	0	PDE_04030	*
1	1	0	PDE_00205	*
1	1	0	PDE_06112	*
1	1	0	PDE_09151	*
1	1	0	PDE_00835	*
1	1	0	PDE_09305	*
1	1	0	PDE_06284	*
1	1	0	PDE_08171	*
1	1	0	PDE_05609	*
1	1	0	PDE_08044	*
1	1	0	PDE_03498	*
1	1	0	PDE_00464	*
1	1	0	PDE_02313	*
1	1	0	PDE_05014	*
1	1	0	PDE_01473	*
1	1	0	PDE_05346	*
1	1	0	PDE_05632	*
1	1	0	PDE_07181	*
1	1	0	PDE_01879	*
1	1	0	PDE_06344	*
1	1	0	PDE_07432	*
1	1	0	PDE_01186	*
1	1	0	PDE_00495	*
1	1	0	PDE_01609	*
1	1	0	PDE_06341	*
1	1	0	PDE_07065	*
1	1	0	PDE_07085	*
1	1	0	PDE_09568	*
1	1	0	PDE_06879	*
1	1	0	PDE_05995	*
1	1	0	PDE_06724	*
1	1	0	PDE_08593	*
1	1	0	PDE_00186	*
1	1	0	PDE_00426	*
1	1	0	PDE_00895	*
1	1	0	PDE_02215	*
1	1	0	PDE_04824	*
1	1	0	PDE_07083	*
1	1	0	PDE_09325	*
1	1	0	PDE_02671	*
1	1	0	PDE_09836	*
1	1	0	PDE_08439	*
1	1	0	PDE_08008	*
1	1	0	PDE_06680	*
1	1	0	PDE_09292	*
1	1	0	PDE_00925	*
1	1	0	PDE_03816	*
1	1	0	PDE_05386	*
1	1	0	PDE_00193	*
1	1	0	PDE_04752	*
1	1	0	PDE_07777	*
1	1	0	PDE_04149	*
1	1	0	PDE_06110	*
1	1	0	PDE_00119	*
1	1	0	PDE_02583	*
1	1	0	PDE_00408	*
1	1	0	PDE_03770	*
1	1	0	PDE_03006	*
1	1	0	PDE_07019	*
1	1	0	PDE_09653	*
1	1	0	PDE_08494	*
1	1	0	PDE_06598	*
1	1	0	PDE_03633	*
1	1	0	PDE_02420	*
1	1	0	PDE_09346	*
1	1	0	PDE_03111	*
1	1	0	PDE_04951	*
1	1	0	PDE_09873	*
1	1	0	PDE_09058	*
1	1	0	PDE_00206	*
1	1	0	PDE_03968	*
1	1	0	PDE_00354	*
1	1	0	PDE_00822	*
1	1	0	PDE_07760	*
1	1	0	PDE_00275	*
1	1	0	PDE_02180	*
1	1	0	PDE_06416	*
1	1	0	PDE_08692	*
1	1	0	PDE_04427	*
1	1	0	PDE_07745	*
1	1	0	PDE_01355	*
1	1	0	PDE_06686	*
1	1	0	PDE_05875	*
1	1	0	PDE_05915	*
1	1	0	PDE_08796	*
1	1	0	PDE_09421	*
1	1	0	PDE_00347	*
1	1	0	PDE_01916	*
1	1	0	PDE_06675	*
1	1	0	PDE_08245	*
1	1	0	PDE_09988	*
1	1	0	PDE_06622	*
1	1	0	PDE_07991	*
1	1	0	PDE_08567	*
1	1	0	PDE_06794	*
1	1	0	PDE_06237	*
1	1	0	PDE_03176	*
1	1	0	PDE_03698	*
1	1	0	PDE_00484	*
1	1	0	PDE_04616	*
1	1	0	PDE_02560	*
1	1	0	PDE_09991	*
1	1	0	PDE_00411	*
1	1	0	PDE_00073	*
1	1	0	PDE_04076	*
1	1	0	PDE_00136	*
1	1	0	PDE_03590	*
1	1	0	PDE_09623	*
1	1	0	PDE_02206	*
1	1	0	PDE_06773	*
1	1	0	PDE_05282	*
1	1	0	PDE_09709	*
1	1	0	PDE_00171	*
1	1	0	PDE_02050	*
1	1	0	PDE_02703	*
1	1	0	PDE_07154	*
1	1	0	PDE_05936	*
1	1	0	PDE_06272	*
1	1	0	PDE_06173	*
1	1	0	PDE_03479	*
1	1	0	PDE_07468	*
1	1	0	PDE_09787	*
1	1	0	PDE_01164	*
1	1	0	PDE_02385	*
1	1	0	PDE_02097	*
1	1	0	PDE_03260	*
1	1	0	PDE_04599	*
1	1	0	PDE_06782	*
1	1	0	PDE_08902	*
1	1	0	PDE_06682	*
1	1	0	PDE_08328	*
1	1	0	PDE_00676	*
1	1	0	PDE_02814	*
1	1	0	PDE_00607	*
1	1	0	PDE_06192	*
1	1	0	PDE_01799	*
1	1	0	PDE_03190	*
1	1	0	PDE_03167	*
1	1	0	PDE_01121	*
1	1	0	PDE_09961	*
1	1	0	PDE_00896	*
1	1	0	PDE_08011	*
1	1	0	PDE_04251	*
1	1	0	PDE_08081	*
1	1	0	PDE_08769	*
1	1	0	PDE_09852	*
1	1	0	PDE_08124	*
1	1	0	PDE_09907	*
1	1	0	PDE_05120	*
1	1	0	PDE_06335	*
1	1	0	PDE_07195	*
1	1	0	PDE_06274	*
1	1	0	PDE_04794	*
1	1	0	PDE_04414	*
1	1	0	PDE_05323	*
1	1	0	PDE_06277	*
1	1	0	PDE_04977	*
1	1	0	PDE_08742	*
1	1	0	PDE_07040	*
1	1	0	PDE_04916	*
1	1	0	PDE_08763	*
1	1	0	PDE_00431	*
1	1	0	PDE_07823	*
1	1	0	PDE_00990	*
1	1	0	PDE_08850	*
1	1	0	PDE_00287	*
1	1	0	PDE_01402	*
1	1	0	PDE_01262	*
1	1	0	PDE_05040	*
1	1	0	PDE_06854	*
1	1	0	PDE_04294	*
1	1	0	PDE_02541	*
1	1	0	PDE_00943	*
1	1	0	PDE_03831	*
1	1	0	PDE_08198	*
1	1	0	PDE_08449	*
1	1	0	PDE_01022	*
1	1	0	PDE_01624	*
1	1	0	PDE_00231	*
1	1	0	PDE_00271	*
1	1	0	PDE_01864	*
1	1	0	PDE_07113	*
1	1	0	PDE_02586	*
1	1	0	PDE_07208	*
1	1	0	PDE_07104	*
1	1	0	PDE_02126	*
1	1	0	PDE_06248	*
1	1	0	PDE_06956	*
1	1	0	PDE_07001	*
1	1	0	PDE_08264	*
1	1	0	PDE_00996	*
1	1	0	PDE_05834	*
1	1	0	PDE_06302	*
1	1	0	PDE_04054	*
1	1	0	PDE_03838	*
1	1	0	PDE_06316	*
1	1	0	PDE_06898	*
1	1	0	PDE_07933	*
1	1	0	PDE_08030	*
1	1	0	PDE_06810	*
1	1	0	PDE_07978	*
1	1	0	PDE_00381	*
1	1	0	PDE_09927	*
1	1	0	PDE_02449	*
1	1	0	PDE_05207	*
1	1	0	PDE_07363	*
1	1	0	PDE_06993	*
1	1	0	PDE_07971	*
1	1	0	PDE_08752	*
1	1	0	PDE_09142	*
1	1	0	PDE_05082	*
1	1	0	PDE_08282	*
1	1	0	PDE_02241	*
1	1	0	PDE_06688	*
1	1	0	PDE_03473	*
1	1	0	PDE_00832	*
1	1	0	PDE_04792	*
1	1	0	PDE_07818	*
1	1	0	PDE_07376	*
1	1	0	PDE_09225	*
1	1	0	PDE_03204	*
1	1	0	PDE_00611	*
1	1	0	PDE_07342	*
1	1	0	PDE_07587	*
1	1	0	PDE_06582	*
1	1	0	PDE_06629	*
1	1	0	PDE_01011	*
1	1	0	PDE_05267	*
1	1	0	PDE_01889	*
1	1	0	PDE_00103	*
1	1	0	PDE_09527	*
1	1	0	PDE_03055	*
1	1	0	PDE_04123	*
1	1	0	PDE_08005	*
1	1	0	PDE_01169	*
1	1	0	PDE_06338	*
1	1	0	PDE_06479	*
1	1	0	PDE_02514	*
1	1	0	PDE_06643	*
1	1	0	PDE_09409	*
1	1	0	PDE_06473	*
1	1	0	PDE_06932	*
1	1	0	PDE_07428	*
1	1	0	PDE_06961	*
1	1	0	PDE_05938	*
1	1	0	PDE_07852	*
1	1	0	PDE_07913	*
1	1	0	PDE_00249	*
1	1	0	PDE_06155	*
1	1	0	PDE_02354	*
1	1	0	PDE_06892	*
1	1	0	PDE_06360	*
1	1	0	PDE_05121	*
1	1	0	PDE_01537	*
1	1	0	PDE_02574	*
1	1	0	PDE_07491	*
1	1	0	PDE_03287	*
1	1	0	PDE_05284	*
1	1	0	PDE_08490	*
1	1	0	PDE_03500	*
1	1	0	PDE_06916	*
1	1	0	PDE_00740	*
1	1	0	PDE_01117	*
1	1	0	PDE_07634	*
1	1	0	PDE_02037	*
1	1	0	PDE_09164	*
1	1	0	PDE_08153	*
1	1	0	PDE_08318	*
1	1	0	PDE_06628	*
1	1	0	PDE_07724	*
1	1	0	PDE_00273	*
1	1	0	PDE_01653	*
1	1	0	PDE_01703	*
1	1	0	PDE_02448	*
1	1	0	PDE_02297	*
1	1	0	PDE_09563	*
1	1	0	PDE_05363	*
1	1	0	PDE_01969	*
1	1	0	PDE_02054	*
1	1	0	PDE_01849	*
1	1	0	PDE_05139	*
1	1	0	PDE_03619	*
1	1	0	PDE_01347	*
1	1	0	PDE_03120	*
1	1	0	PDE_02911	*
1	1	0	PDE_07469	*
1	1	0	PDE_05310	*
1	1	0	PDE_06526	*
1	1	0	PDE_01706	*
1	1	0	PDE_06877	*
1	1	0	PDE_02548	*
1	1	0	PDE_05047	*
1	1	0	PDE_05864	*
1	1	0	PDE_03263	*
1	1	0	PDE_02039	*
1	1	0	PDE_01268	*
1	1	0	PDE_09678	*
1	1	0	PDE_08839	*
1	1	0	PDE_00755	*
1	1	0	PDE_09167	*
1	1	0	PDE_04601	*
1	1	0	PDE_06311	*
1	1	0	PDE_00139	*
1	1	0	PDE_02517	*
1	1	0	PDE_02893	*
1	1	0	PDE_06614	*
1	1	0	PDE_04322	*
1	1	0	PDE_07453	*
1	1	0	PDE_09479	*
1	1	0	PDE_02690	*
1	1	0	PDE_01007	*
1	1	0	PDE_01176	*
1	1	0	PDE_09245	*
1	1	0	PDE_01551	*
1	1	0	PDE_04463	*
1	1	0	PDE_00662	*
1	1	0	PDE_03850	*
1	1	0	PDE_08822	*
1	1	0	PDE_06105	*
1	1	0	PDE_05367	*
1	1	0	PDE_06878	*
1	1	0	PDE_03297	*
1	1	0	PDE_05164	*
1	1	0	PDE_06456	*
1	1	0	PDE_06636	*
1	1	0	PDE_02336	*
1	1	0	PDE_00504	*
1	1	0	PDE_07132	*
1	1	0	PDE_02466	*
1	1	0	PDE_05309	*
1	1	0	PDE_08179	*
1	1	0	PDE_06507	*
1	1	0	PDE_05148	*
1	1	0	PDE_01868	*
1	1	0	PDE_04062	*
1	1	0	PDE_05656	*
1	1	0	PDE_00945	*
1	1	0	PDE_06273	*
1	1	0	PDE_04711	*
1	1	0	PDE_05101	*
1	1	0	PDE_07650	*
1	1	0	PDE_05022	*
1	1	0	PDE_02144	*
1	1	0	PDE_08150	*
1	1	0	PDE_03574	*
1	1	0	PDE_05023	*
1	1	0	PDE_01785	*
1	1	0	PDE_03078	*
1	1	0	PDE_06850	*
1	1	0	PDE_04269	*
1	1	0	PDE_05192	*
1	1	0	PDE_02638	*
1	1	0	PDE_02505	*
1	1	0	PDE_02846	*
1	1	0	PDE_02365	*
1	1	0	PDE_08293	*
1	1	0	PDE_00610	*
1	1	0	PDE_09264	*
1	1	0	PDE_03081	*
1	1	0	PDE_01287	*
1	1	0	PDE_03995	*
1	1	0	PDE_04302	*
1	1	0	PDE_06919	*
1	1	0	PDE_08391	*
1	1	0	PDE_07693	*
1	1	0	PDE_05330	*
1	1	0	PDE_01464	*
1	1	0	PDE_01437	*
1	1	0	PDE_04771	*
1	1	0	PDE_08912	*
1	1	0	PDE_00754	*
1	1	0	PDE_07638	*
1	1	0	PDE_08710	*
1	1	0	PDE_02614	*
1	1	0	PDE_09100	*
1	1	0	PDE_00263	*
1	1	0	PDE_09357	*
1	1	0	PDE_02148	*
1	1	0	PDE_00727	*
1	1	0	PDE_06913	*
1	1	0	PDE_03280	*
1	1	0	PDE_02716	*
1	1	0	PDE_07366	*
1	1	0	PDE_09822	*
1	1	0	PDE_04215	*
1	1	0	PDE_08637	*
1	1	0	PDE_09259	*
1	1	0	PDE_03702	*
1	1	0	PDE_09206	*
1	1	0	PDE_09854	*
1	1	0	PDE_09375	*
1	1	0	PDE_01199	*
1	1	0	PDE_02559	*
1	1	0	PDE_00883	*
1	1	0	PDE_04587	*
1	1	0	PDE_02874	*
1	1	0	PDE_00977	*
1	1	0	PDE_05579	*
1	1	0	PDE_04155	*
1	1	0	PDE_09856	*
1	1	0	PDE_04271	*
1	1	0	PDE_03939	*
1	1	0	PDE_03230	*
1	1	0	PDE_05079	*
1	1	0	PDE_07145	*
1	1	0	PDE_09540	*
1	1	0	PDE_04009	*
1	1	0	PDE_05433	*
1	1	0	PDE_07360	*
1	1	0	PDE_05462	*
1	1	0	PDE_05472	*
1	1	0	PDE_04399	*
1	1	0	PDE_07951	*
1	1	0	PDE_08281	*
1	1	0	PDE_03601	*
1	1	0	PDE_03821	*
1	1	0	PDE_03782	*
1	1	0	PDE_04606	*
1	1	0	PDE_08163	*
1	1	0	PDE_10013	*
1	1	0	PDE_03453	*
1	1	0	PDE_04053	*
1	1	0	PDE_08876	*
1	1	0	PDE_08116	*
1	1	0	PDE_02634	*
1	1	0	PDE_07474	*
1	1	0	PDE_02310	*
1	1	0	PDE_07887	*
1	1	0	PDE_04407	*
