# Species	Genes	Alg.-Conn.	Poxalicum_114-2.fasta	Ncrassa_OR74A_v.12.fasta
1	1	0	PDE_02140	*
1	1	0	PDE_09323	*
1	1	0	PDE_05504	*
1	1	0	PDE_04180	*
1	1	0	PDE_08695	*
1	1	0	PDE_04209	*
1	1	0	PDE_00003	*
1	1	0	PDE_06533	*
1	1	0	PDE_06886	*
1	1	0	PDE_06291	*
1	1	0	PDE_09190	*
1	1	0	PDE_09700	*
1	1	0	PDE_03398	*
1	1	0	PDE_02865	*
1	1	0	PDE_06513	*
1	1	0	PDE_07088	*
1	1	0	PDE_07319	*
1	1	0	PDE_04094	*
1	1	0	PDE_04381	*
1	1	0	PDE_01108	*
1	1	0	PDE_01381	*
1	1	0	PDE_06024	*
1	1	0	PDE_08105	*
1	1	0	PDE_08991	*
1	1	0	PDE_06818	*
1	1	0	PDE_07018	*
1	1	0	PDE_01526	*
1	1	0	PDE_07616	*
1	1	0	PDE_05654	*
1	1	0	PDE_06325	*
1	1	0	PDE_04346	*
1	1	0	PDE_00924	*
1	1	0	PDE_05123	*
1	1	0	PDE_06021	*
1	1	0	PDE_01362	*
1	1	0	PDE_08568	*
1	1	0	PDE_08222	*
1	1	0	PDE_02543	*
1	1	0	PDE_03146	*
1	1	0	PDE_06179	*
1	1	0	PDE_03442	*
1	1	0	PDE_04557	*
1	1	0	PDE_04770	*
1	1	0	PDE_09133	*
1	1	0	PDE_04378	*
1	1	0	PDE_07231	*
1	1	0	PDE_04607	*
1	1	0	PDE_01533	*
1	1	0	PDE_06014	*
1	1	0	PDE_04183	*
1	1	0	PDE_08066	*
1	1	0	PDE_02320	*
1	1	0	PDE_03970	*
1	1	0	PDE_04006	*
1	1	0	PDE_03467	*
1	1	0	PDE_05404	*
1	1	0	PDE_07323	*
1	1	0	PDE_02766	*
1	1	0	PDE_00752	*
1	1	0	PDE_05815	*
1	1	0	PDE_00947	*
1	1	0	PDE_06108	*
1	1	0	PDE_06113	*
1	1	0	PDE_04309	*
1	1	0	PDE_03491	*
1	1	0	PDE_07890	*
1	1	0	PDE_05524	*
1	1	0	PDE_03193	*
1	1	0	PDE_00906	*
1	1	0	PDE_03489	*
1	1	0	PDE_08314	*
1	1	0	PDE_03627	*
1	1	0	PDE_02807	*
1	1	0	PDE_03726	*
1	1	0	PDE_01578	*
1	1	0	PDE_06343	*
1	1	0	PDE_04517	*
1	1	0	PDE_00888	*
1	1	0	PDE_01040	*
1	1	0	PDE_08046	*
1	1	0	PDE_02777	*
1	1	0	PDE_01869	*
1	1	0	PDE_01283	*
1	1	0	PDE_07353	*
1	1	0	PDE_00560	*
1	1	0	PDE_01334	*
1	1	0	PDE_06844	*
1	1	0	PDE_00044	*
1	1	0	PDE_06475	*
1	1	0	PDE_04882	*
1	1	0	PDE_06401	*
1	1	0	PDE_08343	*
1	1	0	PDE_06715	*
1	1	0	PDE_03694	*
1	1	0	PDE_03979	*
1	1	0	PDE_08033	*
1	1	0	PDE_01001	*
1	1	0	PDE_03851	*
1	1	0	PDE_04921	*
1	1	0	PDE_03697	*
1	1	0	PDE_07175	*
1	1	0	PDE_07026	*
1	1	0	PDE_01952	*
1	1	0	PDE_05483	*
1	1	0	PDE_09820	*
1	1	0	PDE_06593	*
1	1	0	PDE_03624	*
1	1	0	PDE_07277	*
1	1	0	PDE_01060	*
1	1	0	PDE_02349	*
1	1	0	PDE_08747	*
1	1	0	PDE_07097	*
1	1	0	PDE_01681	*
1	1	0	PDE_01222	*
1	1	0	PDE_08003	*
1	1	0	PDE_04976	*
1	1	0	PDE_02653	*
1	1	0	PDE_04224	*
1	1	0	PDE_06157	*
1	1	0	PDE_06216	*
1	1	0	PDE_00414	*
1	1	0	PDE_00454	*
1	1	0	PDE_01258	*
1	1	0	PDE_06512	*
1	1	0	PDE_07128	*
1	1	0	PDE_04164	*
1	1	0	PDE_03067	*
1	1	0	PDE_06400	*
1	1	0	PDE_07430	*
1	1	0	PDE_08932	*
1	1	0	PDE_01110	*
1	1	0	PDE_09778	*
1	1	0	PDE_00388	*
1	1	0	PDE_07792	*
1	1	0	PDE_00794	*
1	1	0	PDE_07383	*
1	1	0	PDE_09901	*
1	1	0	PDE_03811	*
1	1	0	PDE_07831	*
1	1	0	PDE_00984	*
1	1	0	PDE_06616	*
1	1	0	PDE_07879	*
1	1	0	PDE_01563	*
1	1	0	PDE_04519	*
1	1	0	PDE_04400	*
1	1	0	PDE_08277	*
1	1	0	PDE_09378	*
1	1	0	PDE_02228	*
1	1	0	PDE_07254	*
1	1	0	PDE_08946	*
1	1	0	PDE_04663	*
1	1	0	PDE_00509	*
1	1	0	PDE_03625	*
1	1	0	PDE_08646	*
1	1	0	PDE_00448	*
1	1	0	PDE_02932	*
1	1	0	PDE_05724	*
1	1	0	PDE_05281	*
1	1	0	PDE_06404	*
1	1	0	PDE_04687	*
1	1	0	PDE_06397	*
1	1	0	PDE_03343	*
1	1	0	PDE_04915	*
1	1	0	PDE_05756	*
1	1	0	PDE_03470	*
1	1	0	PDE_04193	*
1	1	0	PDE_04398	*
1	1	0	PDE_02430	*
1	1	0	PDE_05353	*
1	1	0	PDE_06082	*
1	1	0	PDE_07455	*
1	1	0	PDE_01214	*
1	1	0	PDE_00557	*
1	1	0	PDE_02506	*
1	1	0	PDE_07487	*
1	1	0	PDE_01211	*
1	1	0	PDE_07166	*
1	1	0	PDE_04293	*
1	1	0	PDE_03127	*
1	1	0	PDE_08829	*
1	1	0	PDE_03308	*
1	1	0	PDE_08680	*
1	1	0	PDE_09317	*
1	1	0	PDE_07110	*
1	1	0	PDE_05638	*
1	1	0	PDE_02260	*
1	1	0	PDE_06467	*
1	1	0	PDE_05289	*
1	1	0	PDE_02223	*
1	1	0	PDE_03066	*
1	1	0	PDE_05984	*
1	1	0	PDE_00382	*
1	1	0	PDE_04895	*
1	1	0	PDE_00553	*
1	1	0	PDE_05181	*
1	1	0	PDE_05458	*
1	1	0	PDE_02266	*
1	1	0	PDE_03022	*
1	1	0	PDE_07051	*
1	1	0	PDE_01846	*
1	1	0	PDE_07004	*
1	1	0	PDE_05953	*
1	1	0	PDE_06439	*
1	1	0	PDE_01884	*
1	1	0	PDE_07226	*
1	1	0	PDE_07855	*
1	1	0	PDE_04348	*
1	1	0	PDE_04985	*
1	1	0	PDE_02280	*
1	1	0	PDE_02981	*
1	1	0	PDE_03472	*
1	1	0	PDE_05844	*
1	1	0	PDE_00697	*
1	1	0	PDE_00972	*
1	1	0	PDE_00690	*
1	1	0	PDE_01748	*
1	1	0	PDE_07210	*
1	1	0	PDE_02281	*
1	1	0	PDE_05545	*
1	1	0	PDE_05273	*
1	1	0	PDE_01352	*
1	1	0	PDE_09410	*
1	1	0	PDE_02053	*
1	1	0	PDE_04912	*
1	1	0	PDE_00253	*
1	1	0	PDE_06039	*
1	1	0	PDE_00111	*
1	1	0	PDE_06011	*
1	1	0	PDE_05152	*
1	1	0	PDE_02568	*
1	1	0	PDE_04956	*
1	1	0	PDE_02708	*
1	1	0	PDE_06578	*
1	1	0	PDE_00499	*
1	1	0	PDE_09099	*
1	1	0	PDE_09481	*
1	1	0	PDE_04254	*
1	1	0	PDE_08875	*
1	1	0	PDE_07948	*
1	1	0	PDE_03683	*
1	1	0	PDE_03788	*
1	1	0	PDE_07006	*
1	1	0	PDE_05513	*
1	1	0	PDE_06884	*
1	1	0	PDE_06648	*
1	1	0	PDE_02214	*
1	1	0	PDE_05812	*
1	1	0	PDE_07253	*
1	1	0	PDE_00664	*
1	1	0	PDE_07958	*
1	1	0	PDE_06125	*
1	1	0	PDE_09115	*
1	1	0	PDE_02720	*
1	1	0	PDE_08231	*
1	1	0	PDE_09314	*
1	1	0	PDE_02454	*
1	1	0	PDE_00272	*
1	1	0	PDE_09673	*
1	1	0	PDE_02544	*
1	1	0	PDE_03348	*
1	1	0	PDE_06497	*
1	1	0	PDE_00342	*
1	1	0	PDE_01320	*
1	1	0	PDE_01277	*
1	1	0	PDE_01337	*
1	1	0	PDE_07660	*
1	1	0	PDE_06040	*
1	1	0	PDE_03151	*
1	1	0	PDE_06975	*
1	1	0	PDE_01514	*
1	1	0	PDE_01414	*
1	1	0	PDE_03518	*
1	1	0	PDE_00875	*
1	1	0	PDE_01229	*
1	1	0	PDE_02748	*
1	1	0	PDE_09330	*
1	1	0	PDE_04668	*
1	1	0	PDE_09996	*
1	1	0	PDE_07878	*
1	1	0	PDE_06530	*
1	1	0	PDE_09696	*
1	1	0	PDE_07431	*
1	1	0	PDE_01434	*
1	1	0	PDE_04853	*
1	1	0	PDE_05115	*
1	1	0	PDE_00753	*
1	1	0	PDE_04176	*
1	1	0	PDE_02164	*
1	1	0	PDE_06195	*
1	1	0	PDE_07590	*
1	1	0	PDE_09897	*
1	1	0	PDE_00101	*
1	1	0	PDE_06424	*
1	1	0	PDE_05891	*
1	1	0	PDE_01487	*
1	1	0	PDE_02609	*
1	1	0	PDE_06144	*
1	1	0	PDE_00420	*
1	1	0	PDE_02507	*
1	1	0	PDE_04231	*
1	1	0	PDE_01475	*
1	1	0	PDE_03423	*
1	1	0	PDE_02006	*
1	1	0	PDE_07911	*
1	1	0	PDE_08422	*
1	1	0	PDE_09429	*
1	1	0	PDE_09203	*
1	1	0	PDE_01417	*
1	1	0	PDE_05442	*
1	1	0	PDE_09060	*
1	1	0	PDE_00761	*
1	1	0	PDE_00550	*
1	1	0	PDE_01127	*
1	1	0	PDE_02636	*
1	1	0	PDE_07140	*
1	1	0	PDE_05602	*
1	1	0	PDE_03731	*
1	1	0	PDE_05095	*
1	1	0	PDE_03448	*
1	1	0	PDE_01467	*
1	1	0	PDE_06579	*
1	1	0	PDE_06549	*
1	1	0	PDE_06085	*
1	1	0	PDE_09374	*
1	1	0	PDE_01627	*
1	1	0	PDE_09353	*
1	1	0	PDE_01771	*
1	1	0	PDE_06275	*
1	1	0	PDE_05533	*
1	1	0	PDE_01478	*
1	1	0	PDE_09244	*
1	1	0	PDE_08807	*
1	1	0	PDE_09919	*
1	1	0	PDE_06054	*
1	1	0	PDE_00124	*
1	1	0	PDE_01196	*
1	1	0	PDE_04803	*
1	1	0	PDE_04832	*
1	1	0	PDE_03996	*
1	1	0	PDE_04325	*
1	1	0	PDE_05447	*
1	1	0	PDE_09075	*
1	1	0	PDE_07868	*
1	1	0	PDE_05813	*
1	1	0	PDE_09629	*
1	1	0	PDE_00700	*
1	1	0	PDE_00882	*
1	1	0	PDE_07123	*
1	1	0	PDE_02719	*
1	1	0	PDE_08935	*
1	1	0	PDE_03521	*
1	1	0	PDE_09255	*
1	1	0	PDE_04486	*
1	1	0	PDE_02252	*
1	1	0	PDE_06691	*
1	1	0	PDE_07401	*
1	1	0	PDE_09867	*
1	1	0	PDE_04238	*
1	1	0	PDE_07117	*
1	1	0	PDE_04765	*
1	1	0	PDE_09971	*
1	1	0	PDE_02683	*
1	1	0	PDE_07133	*
1	1	0	PDE_05366	*
1	1	0	PDE_06496	*
1	1	0	PDE_08239	*
1	1	0	PDE_01386	*
1	1	0	PDE_09758	*
1	1	0	PDE_00606	*
1	1	0	PDE_06393	*
1	1	0	PDE_09197	*
1	1	0	PDE_00097	*
1	1	0	PDE_03596	*
1	1	0	PDE_04344	*
1	1	0	PDE_09087	*
1	1	0	PDE_01843	*
1	1	0	PDE_02734	*
1	1	0	PDE_08334	*
1	1	0	PDE_09271	*
1	1	0	PDE_00533	*
1	1	0	PDE_06592	*
1	1	0	PDE_00143	*
1	1	0	PDE_08387	*
1	1	0	PDE_03324	*
1	1	0	PDE_00952	*
1	1	0	PDE_04986	*
1	1	0	PDE_05302	*
1	1	0	PDE_09717	*
1	1	0	PDE_07677	*
1	1	0	PDE_01171	*
1	1	0	PDE_00218	*
1	1	0	PDE_02565	*
1	1	0	PDE_08908	*
1	1	0	PDE_08721	*
1	1	0	PDE_08982	*
1	1	0	PDE_07348	*
1	1	0	PDE_05777	*
1	1	0	PDE_02806	*
1	1	0	PDE_09002	*
1	1	0	PDE_01723	*
1	1	0	PDE_03450	*
1	1	0	PDE_03469	*
1	1	0	PDE_08658	*
1	1	0	PDE_09729	*
1	1	0	PDE_07862	*
1	1	0	PDE_04158	*
1	1	0	PDE_02170	*
1	1	0	PDE_00215	*
1	1	0	PDE_07597	*
1	1	0	PDE_02073	*
1	1	0	PDE_04047	*
1	1	0	PDE_04725	*
1	1	0	PDE_01126	*
1	1	0	PDE_03883	*
1	1	0	PDE_09798	*
1	1	0	PDE_01762	*
1	1	0	PDE_08846	*
1	1	0	PDE_06503	*
1	1	0	PDE_01990	*
1	1	0	PDE_02493	*
1	1	0	PDE_02057	*
1	1	0	PDE_06436	*
1	1	0	PDE_01062	*
1	1	0	PDE_08773	*
1	1	0	PDE_03106	*
1	1	0	PDE_01885	*
1	1	0	PDE_03198	*
1	1	0	PDE_07362	*
1	1	0	PDE_07712	*
1	1	0	PDE_07923	*
1	1	0	PDE_02790	*
1	1	0	PDE_09442	*
1	1	0	PDE_06432	*
1	1	0	PDE_03944	*
1	1	0	PDE_01382	*
1	1	0	PDE_05391	*
1	1	0	PDE_06097	*
1	1	0	PDE_08156	*
1	1	0	PDE_02746	*
1	1	0	PDE_00380	*
1	1	0	PDE_09319	*
1	1	0	PDE_01122	*
1	1	0	PDE_05572	*
1	1	0	PDE_07017	*
1	1	0	PDE_09817	*
1	1	0	PDE_05062	*
1	1	0	PDE_09815	*
1	1	0	PDE_02713	*
1	1	0	PDE_09445	*
1	1	0	PDE_02761	*
1	1	0	PDE_02805	*
1	1	0	PDE_09140	*
1	1	0	PDE_04577	*
1	1	0	PDE_06564	*
1	1	0	PDE_04871	*
1	1	0	PDE_09832	*
1	1	0	PDE_01791	*
1	1	0	PDE_03567	*
1	1	0	PDE_09913	*
1	1	0	PDE_04028	*
1	1	0	PDE_04649	*
1	1	0	PDE_02183	*
1	1	0	PDE_06853	*
1	1	0	PDE_07615	*
1	1	0	PDE_01165	*
1	1	0	PDE_02699	*
1	1	0	PDE_02117	*
1	1	0	PDE_03539	*
1	1	0	PDE_00456	*
1	1	0	PDE_01764	*
1	1	0	PDE_07274	*
1	1	0	PDE_03133	*
1	1	0	PDE_02442	*
1	1	0	PDE_05459	*
1	1	0	PDE_07784	*
1	1	0	PDE_02821	*
1	1	0	PDE_02300	*
1	1	0	PDE_07990	*
1	1	0	PDE_08812	*
1	1	0	PDE_08330	*
1	1	0	PDE_01359	*
1	1	0	PDE_05557	*
1	1	0	PDE_00268	*
1	1	0	PDE_06832	*
1	1	0	PDE_06656	*
1	1	0	PDE_06176	*
1	1	0	PDE_05249	*
1	1	0	PDE_02286	*
1	1	0	PDE_06667	*
1	1	0	PDE_05575	*
1	1	0	PDE_01233	*
1	1	0	PDE_07433	*
1	1	0	PDE_09407	*
1	1	0	PDE_00999	*
1	1	0	PDE_03301	*
1	1	0	PDE_00772	*
1	1	0	PDE_00781	*
1	1	0	PDE_09538	*
1	1	0	PDE_06035	*
1	1	0	PDE_08195	*
1	1	0	PDE_06632	*
1	1	0	PDE_09796	*
1	1	0	PDE_05563	*
1	1	0	PDE_02203	*
1	1	0	PDE_00694	*
1	1	0	PDE_08992	*
1	1	0	PDE_00355	*
1	1	0	PDE_04441	*
1	1	0	PDE_04542	*
1	1	0	PDE_03751	*
1	1	0	PDE_04556	*
1	1	0	PDE_00699	*
1	1	0	PDE_06180	*
1	1	0	PDE_03616	*
1	1	0	PDE_09333	*
1	1	0	PDE_06210	*
1	1	0	PDE_07532	*
1	1	0	PDE_01633	*
1	1	0	PDE_04790	*
1	1	0	PDE_03037	*
1	1	0	PDE_05505	*
1	1	0	PDE_04549	*
1	1	0	PDE_06043	*
1	1	0	PDE_04708	*
1	1	0	PDE_09571	*
1	1	0	PDE_07387	*
1	1	0	PDE_00319	*
1	1	0	PDE_00530	*
1	1	0	PDE_04620	*
1	1	0	PDE_06566	*
1	1	0	PDE_06901	*
1	1	0	PDE_09627	*
1	1	0	PDE_08432	*
1	1	0	PDE_02226	*
1	1	0	PDE_04928	*
1	1	0	PDE_04244	*
1	1	0	PDE_04082	*
1	1	0	PDE_09765	*
1	1	0	PDE_06556	*
1	1	0	PDE_09069	*
1	1	0	PDE_06175	*
1	1	0	PDE_08073	*
1	1	0	PDE_08463	*
1	1	0	PDE_03219	*
1	1	0	PDE_05506	*
1	1	0	PDE_06249	*
1	1	0	PDE_02631	*
1	1	0	PDE_07942	*
1	1	0	PDE_04923	*
1	1	0	PDE_05658	*
1	1	0	PDE_01560	*
1	1	0	PDE_04303	*
1	1	0	PDE_07192	*
1	1	0	PDE_08099	*
1	1	0	PDE_01841	*
1	1	0	PDE_01054	*
1	1	0	PDE_03184	*
1	1	0	PDE_05549	*
1	1	0	PDE_09910	*
1	1	0	PDE_06095	*
1	1	0	PDE_03024	*
1	1	0	PDE_02512	*
1	1	0	PDE_02335	*
1	1	0	PDE_00747	*
1	1	0	PDE_09152	*
1	1	0	PDE_07834	*
1	1	0	PDE_05285	*
1	1	0	PDE_05254	*
1	1	0	PDE_04111	*
1	1	0	PDE_05384	*
1	1	0	PDE_05972	*
1	1	0	PDE_04743	*
1	1	0	PDE_00203	*
1	1	0	PDE_09580	*
1	1	0	PDE_06337	*
1	1	0	PDE_00274	*
1	1	0	PDE_06652	*
1	1	0	PDE_08977	*
1	1	0	PDE_08696	*
1	1	0	PDE_04478	*
1	1	0	PDE_02902	*
1	1	0	PDE_08800	*
1	1	0	PDE_03405	*
1	1	0	PDE_07930	*
1	1	0	PDE_04284	*
1	1	0	PDE_06964	*
1	1	0	PDE_01330	*
1	1	0	PDE_01800	*
1	1	0	PDE_07776	*
1	1	0	PDE_06317	*
1	1	0	PDE_02684	*
1	1	0	PDE_01530	*
1	1	0	PDE_03969	*
1	1	0	PDE_05937	*
1	1	0	PDE_06318	*
1	1	0	PDE_07416	*
1	1	0	PDE_06842	*
1	1	0	PDE_05946	*
1	1	0	PDE_02133	*
1	1	0	PDE_04225	*
1	1	0	PDE_04857	*
1	1	0	PDE_03187	*
1	1	0	PDE_09249	*
1	1	0	PDE_04515	*
1	1	0	PDE_04995	*
1	1	0	PDE_05823	*
1	1	0	PDE_06663	*
1	1	0	PDE_04152	*
1	1	0	PDE_08656	*
1	1	0	PDE_03021	*
1	1	0	PDE_04582	*
1	1	0	PDE_04613	*
1	1	0	PDE_03237	*
1	1	0	PDE_04967	*
1	1	0	PDE_00524	*
1	1	0	PDE_00116	*
1	1	0	PDE_05816	*
1	1	0	PDE_06605	*
1	1	0	PDE_05574	*
1	1	0	PDE_08924	*
1	1	0	PDE_05122	*
1	1	0	PDE_03346	*
1	1	0	PDE_04673	*
1	1	0	PDE_09057	*
1	1	0	PDE_06334	*
1	1	0	PDE_01360	*
1	1	0	PDE_03277	*
1	1	0	PDE_06584	*
1	1	0	PDE_06577	*
1	1	0	PDE_08583	*
1	1	0	PDE_03817	*
1	1	0	PDE_07926	*
1	1	0	PDE_02334	*
1	1	0	PDE_02095	*
1	1	0	PDE_08500	*
1	1	0	PDE_03276	*
1	1	0	PDE_00410	*
1	1	0	PDE_09179	*
1	1	0	PDE_08557	*
1	1	0	PDE_04445	*
1	1	0	PDE_09014	*
1	1	0	PDE_02218	*
1	1	0	PDE_00892	*
1	1	0	PDE_00227	*
1	1	0	PDE_01192	*
1	1	0	PDE_05577	*
1	1	0	PDE_06696	*
1	1	0	PDE_02232	*
1	1	0	PDE_02856	*
1	1	0	PDE_05042	*
1	1	0	PDE_06618	*
1	1	0	PDE_06880	*
1	1	0	PDE_09188	*
1	1	0	PDE_00939	*
1	1	0	PDE_03904	*
1	1	0	PDE_09391	*
1	1	0	PDE_04389	*
1	1	0	PDE_08158	*
1	1	0	PDE_04349	*
1	1	0	PDE_07901	*
1	1	0	PDE_08246	*
1	1	0	PDE_06191	*
1	1	0	PDE_01472	*
1	1	0	PDE_07287	*
1	1	0	PDE_01729	*
1	1	0	PDE_07091	*
1	1	0	PDE_07813	*
1	1	0	PDE_09049	*
1	1	0	PDE_01898	*
1	1	0	PDE_05985	*
1	1	0	PDE_07196	*
1	1	0	PDE_09472	*
1	1	0	PDE_04514	*
1	1	0	PDE_09591	*
1	1	0	PDE_03756	*
1	1	0	PDE_06236	*
1	1	0	PDE_05083	*
1	1	0	PDE_00698	*
1	1	0	PDE_03113	*
1	1	0	PDE_06065	*
1	1	0	PDE_06594	*
1	1	0	PDE_07014	*
1	1	0	PDE_01466	*
1	1	0	PDE_02651	*
1	1	0	PDE_08154	*
1	1	0	PDE_09096	*
1	1	0	PDE_08075	*
1	1	0	PDE_00644	*
1	1	0	PDE_05055	*
1	1	0	PDE_05077	*
1	1	0	PDE_00316	*
1	1	0	PDE_08440	*
1	1	0	PDE_00049	*
1	1	0	PDE_06741	*
1	1	0	PDE_01151	*
1	1	0	PDE_08107	*
1	1	0	PDE_03183	*
1	1	0	PDE_00937	*
1	1	0	PDE_01802	*
1	1	0	PDE_07807	*
1	1	0	PDE_01149	*
1	1	0	PDE_08985	*
1	1	0	PDE_05470	*
1	1	0	PDE_03482	*
1	1	0	PDE_06084	*
1	1	0	PDE_01781	*
1	1	0	PDE_09556	*
1	1	0	PDE_00847	*
1	1	0	PDE_04375	*
1	1	0	PDE_02246	*
1	1	0	PDE_01632	*
1	1	0	PDE_05742	*
1	1	0	PDE_05220	*
1	1	0	PDE_01827	*
1	1	0	PDE_01091	*
1	1	0	PDE_02378	*
1	1	0	PDE_01143	*
1	1	0	PDE_06025	*
1	1	0	PDE_04604	*
1	1	0	PDE_02025	*
1	1	0	PDE_04279	*
1	1	0	PDE_08534	*
1	1	0	PDE_06922	*
1	1	0	PDE_04727	*
1	1	0	PDE_09093	*
1	1	0	PDE_06438	*
1	1	0	PDE_01813	*
1	1	0	PDE_07889	*
1	1	0	PDE_00472	*
1	1	0	PDE_04784	*
1	1	0	PDE_05140	*
1	1	0	PDE_02333	*
1	1	0	PDE_02374	*
1	1	0	PDE_06914	*
1	1	0	PDE_01150	*
1	1	0	PDE_09995	*
1	1	0	PDE_01645	*
1	1	0	PDE_06123	*
1	1	0	PDE_00985	*
1	1	0	PDE_08895	*
1	1	0	PDE_07794	*
1	1	0	PDE_04004	*
1	1	0	PDE_05993	*
1	1	0	PDE_07584	*
1	1	0	PDE_00722	*
1	1	0	PDE_00728	*
1	1	0	PDE_04559	*
1	1	0	PDE_04859	*
1	1	0	PDE_05556	*
1	1	0	PDE_03859	*
1	1	0	PDE_09447	*
1	1	0	PDE_05074	*
1	1	0	PDE_07633	*
1	1	0	PDE_09189	*
1	1	0	PDE_04949	*
1	1	0	PDE_02871	*
1	1	0	PDE_04473	*
1	1	0	PDE_04608	*
1	1	0	PDE_01292	*
1	1	0	PDE_04189	*
1	1	0	PDE_06565	*
1	1	0	PDE_03891	*
1	1	0	PDE_06755	*
1	1	0	PDE_01116	*
1	1	0	PDE_02659	*
1	1	0	PDE_03335	*
1	1	0	PDE_03894	*
1	1	0	PDE_03547	*
1	1	0	PDE_06833	*
1	1	0	PDE_05399	*
1	1	0	PDE_07087	*
1	1	0	PDE_06492	*
1	1	0	PDE_03392	*
1	1	0	PDE_08891	*
1	1	0	PDE_07266	*
1	1	0	PDE_07541	*
1	1	0	PDE_09046	*
1	1	0	PDE_01183	*
1	1	0	PDE_07759	*
1	1	0	PDE_05005	*
1	1	0	PDE_01883	*
1	1	0	PDE_00836	*
1	1	0	PDE_08379	*
1	1	0	PDE_08663	*
1	1	0	PDE_07733	*
1	1	0	PDE_08244	*
1	1	0	PDE_01580	*
1	1	0	PDE_05368	*
1	1	0	PDE_02068	*
1	1	0	PDE_08120	*
1	1	0	PDE_00548	*
1	1	0	PDE_04020	*
1	1	0	PDE_00893	*
1	1	0	PDE_06168	*
1	1	0	PDE_04114	*
1	1	0	PDE_00057	*
1	1	0	PDE_01274	*
1	1	0	PDE_03818	*
1	1	0	PDE_05495	*
1	1	0	PDE_04086	*
1	1	0	PDE_01965	*
1	1	0	PDE_08223	*
1	1	0	PDE_06624	*
1	1	0	PDE_01936	*
1	1	0	PDE_03671	*
1	1	0	PDE_03692	*
1	1	0	PDE_07816	*
1	1	0	PDE_02028	*
1	1	0	PDE_05633	*
1	1	0	PDE_06081	*
1	1	0	PDE_09011	*
1	1	0	PDE_03182	*
1	1	0	PDE_03278	*
1	1	0	PDE_00633	*
1	1	0	PDE_05578	*
1	1	0	PDE_06490	*
1	1	0	PDE_07146	*
1	1	0	PDE_00647	*
1	1	0	PDE_04418	*
1	1	0	PDE_05073	*
1	1	0	PDE_00858	*
1	1	0	PDE_09674	*
1	1	0	PDE_06988	*
1	1	0	PDE_02175	*
1	1	0	PDE_05454	*
1	1	0	PDE_02088	*
1	1	0	PDE_07013	*
1	1	0	PDE_00051	*
1	1	0	PDE_02422	*
1	1	0	PDE_04272	*
1	1	0	PDE_02179	*
1	1	0	PDE_05271	*
1	1	0	PDE_01158	*
1	1	0	PDE_06140	*
1	1	0	PDE_05763	*
1	1	0	PDE_08283	*
1	1	0	PDE_02627	*
1	1	0	PDE_04237	*
1	1	0	PDE_08287	*
1	1	0	PDE_08332	*
1	1	0	PDE_03271	*
1	1	0	PDE_06912	*
1	1	0	PDE_06262	*
1	1	0	PDE_04701	*
1	1	0	PDE_02804	*
1	1	0	PDE_08588	*
1	1	0	PDE_02759	*
1	1	0	PDE_05208	*
1	1	0	PDE_06326	*
1	1	0	PDE_03741	*
1	1	0	PDE_03012	*
1	1	0	PDE_08503	*
1	1	0	PDE_08291	*
1	1	0	PDE_02265	*
1	1	0	PDE_04159	*
1	1	0	PDE_00855	*
1	1	0	PDE_08542	*
1	1	0	PDE_07681	*
1	1	0	PDE_02225	*
1	1	0	PDE_06290	*
1	1	0	PDE_04551	*
1	1	0	PDE_02237	*
1	1	0	PDE_05860	*
1	1	0	PDE_07592	*
1	1	0	PDE_03531	*
1	1	0	PDE_08103	*
1	1	0	PDE_02726	*
1	1	0	PDE_06165	*
1	1	0	PDE_05896	*
1	1	0	PDE_06903	*
1	1	0	PDE_07811	*
1	1	0	PDE_06166	*
1	1	0	PDE_00866	*
1	1	0	PDE_07173	*
1	1	0	PDE_09247	*
1	1	0	PDE_09267	*
1	1	0	PDE_05182	*
1	1	0	PDE_03837	*
1	1	0	PDE_06426	*
1	1	0	PDE_06980	*
1	1	0	PDE_03608	*
1	1	0	PDE_09037	*
1	1	0	PDE_00089	*
1	1	0	PDE_04680	*
1	1	0	PDE_05340	*
1	1	0	PDE_07078	*
1	1	0	PDE_09234	*
1	1	0	PDE_01991	*
1	1	0	PDE_08811	*
1	1	0	PDE_09291	*
1	1	0	PDE_08804	*
1	1	0	PDE_00485	*
1	1	0	PDE_07856	*
1	1	0	PDE_01278	*
1	1	0	PDE_06888	*
1	1	0	PDE_03755	*
1	1	0	PDE_09389	*
1	1	0	PDE_09763	*
1	1	0	PDE_02102	*
1	1	0	PDE_06788	*
1	1	0	PDE_07635	*
1	1	0	PDE_09621	*
1	1	0	PDE_00165	*
1	1	0	PDE_05979	*
1	1	0	PDE_01318	*
1	1	0	PDE_05028	*
1	1	0	PDE_03231	*
1	1	0	PDE_08077	*
1	1	0	PDE_04717	*
1	1	0	PDE_10001	*
1	1	0	PDE_02395	*
1	1	0	PDE_01886	*
1	1	0	PDE_05037	*
1	1	0	PDE_08049	*
1	1	0	PDE_00356	*
1	1	0	PDE_03137	*
1	1	0	PDE_04510	*
1	1	0	PDE_00636	*
1	1	0	PDE_05264	*
1	1	0	PDE_06098	*
1	1	0	PDE_04962	*
1	1	0	PDE_03889	*
1	1	0	PDE_06902	*
1	1	0	PDE_05460	*
1	1	0	PDE_05636	*
1	1	0	PDE_04806	*
1	1	0	PDE_09736	*
1	1	0	PDE_04625	*
1	1	0	PDE_07641	*
