# Species	Genes	Alg.-Conn.	Penicillium_sp_2HH.fasta	P.oxalicum_114-2.fasta
2	2	1	PECH_005847	PDE_09830
2	2	1	PECH_005848	PDE_09829
2	2	1	PECH_005849	PDE_09828
2	2	1	PECH_005850	PDE_09826
2	2	1	PECH_005851	PDE_09825
2	2	1	PECH_005852	PDE_09824
2	2	1	PECH_005853	PDE_09823
2	2	1	PECH_005854	PDE_09822
2	2	1	PECH_005855	PDE_09821
2	2	1	PECH_005856	PDE_09820
2	2	1	PECH_005857	PDE_09819
2	2	1	PECH_005858	PDE_09818
2	2	1	PECH_005859	PDE_09816
2	2	1	PECH_005860	PDE_09814
2	2	1	PECH_005861	PDE_09813
2	2	1	PECH_005862	PDE_09812
2	2	1	PECH_005863	PDE_09811
2	2	1	PECH_005864	PDE_09810
2	2	1	PECH_005866	PDE_09809
2	2	1	PECH_005869	PDE_09808
2	2	1	PECH_005870	PDE_09807
2	2	1	PECH_005871	PDE_09806
2	2	1	PECH_005872	PDE_09805
2	2	1	PECH_005873	PDE_09804
2	2	1	PECH_005874	PDE_09803
2	2	1	PECH_005875	PDE_09802
2	2	1	PECH_005876	PDE_09801
2	2	1	PECH_005877	PDE_09800
2	2	1	PECH_005878	PDE_09799
2	2	1	PECH_005879	PDE_09798
2	2	1	PECH_005882	PDE_09794
2	2	1	PECH_005883	PDE_09792
2	2	1	PECH_005885	PDE_09789
2	2	1	PECH_005888	PDE_09784
2	2	1	PECH_005890	PDE_09783
2	2	1	PECH_005892	PDE_09782
2	2	1	PECH_005893	PDE_09780
2	2	1	PECH_005894	PDE_09779
2	2	1	PECH_005895	PDE_09778
2	2	1	PECH_005896	PDE_09777
2	2	1	PECH_005897	PDE_09775
2	2	1	PECH_005898	PDE_05369
2	2	1	PECH_005899	PDE_05370
2	2	1	PECH_005900	PDE_05371
2	2	1	PECH_005901	PDE_05373
2	2	1	PECH_005902	PDE_05374
2	2	1	PECH_005903	PDE_05375
2	2	1	PECH_005904	PDE_05376
2	2	1	PECH_005905	PDE_05378
2	2	1	PECH_005906	PDE_05379
2	2	1	PECH_005907	PDE_05380
2	2	1	PECH_005908	PDE_05381
2	2	1	PECH_005909	PDE_05382
2	2	1	PECH_005910	PDE_05383
2	2	1	PECH_005913	PDE_05385
2	2	1	PECH_005914	PDE_05386
2	2	1	PECH_005915	PDE_05387
2	2	1	PECH_005916	PDE_05388
2	2	1	PECH_005917	PDE_05389
2	2	1	PECH_005918	PDE_05390
2	2	1	PECH_005919	PDE_05391
2	2	1	PECH_005920	PDE_05392
2	2	1	PECH_005921	PDE_05393
2	2	1	PECH_005922	PDE_05394
2	2	1	PECH_005923	PDE_05395
2	2	1	PECH_005925	PDE_05396
2	2	1	PECH_005926	PDE_05398
2	2	1	PECH_005928	PDE_05400
2	2	1	PECH_005929	PDE_05401
2	2	1	PECH_005930	PDE_05402
2	2	1	PECH_005931	PDE_05404
2	2	1	PECH_005932	PDE_05405
2	2	1	PECH_005933	PDE_05406
2	2	1	PECH_005935	PDE_00876
2	2	1	PECH_005937	PDE_05409
2	2	1	PECH_005938	PDE_05410
2	2	1	PECH_005939	PDE_05411
2	2	1	PECH_005940	PDE_05412
2	2	1	PECH_005941	PDE_05413
2	2	1	PECH_005942	PDE_05414
2	2	1	PECH_005944	PDE_05415
2	2	1	PECH_005945	PDE_05416
2	2	1	PECH_005946	PDE_05417
2	2	1	PECH_005947	PDE_05418
2	2	1	PECH_005948	PDE_01884
2	2	1	PECH_005958	PDE_08190
2	2	1	PECH_005959	PDE_08189
2	2	1	PECH_005960	PDE_08188
2	2	1	PECH_005961	PDE_08187
2	2	1	PECH_005962	PDE_08186
2	2	1	PECH_005963	PDE_08185
2	2	1	PECH_005964	PDE_08184
2	2	1	PECH_005965	PDE_08183
2	2	1	PECH_005966	PDE_08182
2	2	1	PECH_005967	PDE_08181
2	2	1	PECH_005968	PDE_08180
2	2	1	PECH_005969	PDE_08178
2	2	1	PECH_005970	PDE_08177
2	2	1	PECH_005971	PDE_08176
2	2	1	PECH_005972	PDE_08175
2	2	1	PECH_005973	PDE_08174
2	2	1	PECH_005974	PDE_08172
2	2	1	PECH_005975	PDE_08171
2	2	1	PECH_005976	PDE_08170
2	2	1	PECH_005977	PDE_08168
2	2	1	PECH_005981	PDE_08165
2	2	1	PECH_005982	PDE_08163
2	2	1	PECH_005983	PDE_08162
2	2	1	PECH_005984	PDE_08161
2	2	1	PECH_005985	PDE_08160
2	2	1	PECH_005986	PDE_08159
2	2	1	PECH_005987	PDE_08153
2	2	1	PECH_005988	PDE_08152
2	2	1	PECH_005989	PDE_08151
2	2	1	PECH_005990	PDE_08150
2	2	1	PECH_005991	PDE_08148
2	2	1	PECH_005992	PDE_08147
2	2	1	PECH_005993	PDE_08145
2	2	1	PECH_005994	PDE_08144
2	2	1	PECH_005998	PDE_08143
2	2	1	PECH_005999	PDE_08142
2	2	1	PECH_006000	PDE_08141
2	2	1	PECH_006002	PDE_08139
2	2	1	PECH_006003	PDE_08138
2	2	1	PECH_006004	PDE_08137
2	2	1	PECH_006005	PDE_08136
2	2	1	PECH_006006	PDE_08135
2	2	1	PECH_006007	PDE_08134
2	2	1	PECH_006008	PDE_08133
2	2	1	PECH_006009	PDE_08132
2	2	1	PECH_006010	PDE_08131
2	2	1	PECH_006011	PDE_08130
2	2	1	PECH_006012	PDE_08127
2	2	1	PECH_006013	PDE_08126
2	2	1	PECH_006014	PDE_05299
2	2	1	PECH_006015	PDE_05298
2	2	1	PECH_006016	PDE_05297
2	2	1	PECH_006017	PDE_05296
2	2	1	PECH_006018	PDE_05295
2	2	1	PECH_006019	PDE_05294
2	2	1	PECH_006020	PDE_05293
2	2	1	PECH_006021	PDE_05292
2	2	1	PECH_006022	PDE_05291
2	2	1	PECH_006023	PDE_05290
2	2	1	PECH_006024	PDE_05289
2	2	1	PECH_006025	PDE_05288
2	2	1	PECH_006026	PDE_05287
2	2	1	PECH_006027	PDE_05286
2	2	1	PECH_006029	PDE_05282
2	2	1	PECH_006030	PDE_05280
2	2	1	PECH_006031	PDE_05278
2	2	1	PECH_006032	PDE_05277
2	2	1	PECH_006033	PDE_05276
2	2	1	PECH_006034	PDE_05275
2	2	1	PECH_006035	PDE_05274
2	2	1	PECH_006037	PDE_05271
2	2	1	PECH_006038	PDE_05269
2	2	1	PECH_006039	PDE_05268
2	2	1	PECH_006040	PDE_05267
2	2	1	PECH_006041	PDE_05266
2	2	1	PECH_006042	PDE_05264
2	2	1	PECH_006043	PDE_05263
2	2	1	PECH_006045	PDE_05262
2	2	1	PECH_006046	PDE_05261
2	2	1	PECH_006047	PDE_05260
2	2	1	PECH_006049	PDE_05258
2	2	1	PECH_006050	PDE_05257
2	2	1	PECH_006051	PDE_05256
2	2	1	PECH_006052	PDE_05254
2	2	1	PECH_006053	PDE_05253
2	2	1	PECH_006054	PDE_05252
2	2	1	PECH_006055	PDE_05251
2	2	1	PECH_006056	PDE_05250
2	2	1	PECH_006057	PDE_05249
2	2	1	PECH_006058	PDE_05248
2	2	1	PECH_006059	PDE_05247
2	2	1	PECH_006062	PDE_05245
2	2	1	PECH_006063	PDE_05244
2	2	1	PECH_006064	PDE_05243
2	2	1	PECH_006066	PDE_05242
2	2	1	PECH_006067	PDE_05241
2	2	1	PECH_006068	PDE_05240
2	2	1	PECH_006069	PDE_05239
2	2	1	PECH_006070	PDE_08071
2	2	1	PECH_006071	PDE_08072
2	2	1	PECH_006072	PDE_08073
2	2	1	PECH_006073	PDE_08074
2	2	1	PECH_006076	PDE_08080
2	2	1	PECH_006077	PDE_08082
2	2	1	PECH_006078	PDE_08083
2	2	1	PECH_006079	PDE_08084
2	2	1	PECH_006080	PDE_08085
2	2	1	PECH_006081	PDE_08086
2	2	1	PECH_006082	PDE_08087
2	2	1	PECH_006083	PDE_08088
2	2	1	PECH_006085	PDE_08090
2	2	1	PECH_006087	PDE_08091
2	2	1	PECH_006090	PDE_08092
2	2	1	PECH_006091	PDE_08093
2	2	1	PECH_006092	PDE_08094
2	2	1	PECH_006093	PDE_08095
2	2	1	PECH_006094	PDE_08096
2	2	1	PECH_006095	PDE_08097
2	2	1	PECH_006096	PDE_08098
2	2	1	PECH_006097	PDE_08099
2	2	1	PECH_006098	PDE_08100
2	2	1	PECH_006099	PDE_08101
2	2	1	PECH_006100	PDE_08102
2	2	1	PECH_006101	PDE_08103
2	2	1	PECH_006103	PDE_08105
2	2	1	PECH_006106	PDE_08109
2	2	1	PECH_006107	PDE_08110
2	2	1	PECH_006108	PDE_08111
2	2	1	PECH_006109	PDE_08112
2	2	1	PECH_006111	PDE_08113
2	2	1	PECH_006112	PDE_08114
2	2	1	PECH_006113	PDE_08115
2	2	1	PECH_006114	PDE_08116
2	2	1	PECH_006115	PDE_08117
2	2	1	PECH_006116	PDE_08118
2	2	1	PECH_006117	PDE_08119
2	2	1	PECH_006118	PDE_08122
2	2	1	PECH_006119	PDE_08123
2	2	1	PECH_006120	PDE_08124
2	2	1	PECH_006121	PDE_08125
2	2	1	PECH_006123	PDE_09902
2	2	1	PECH_006124	PDE_09903
2	2	1	PECH_006125	PDE_09904
2	2	1	PECH_006126	PDE_09905
2	2	1	PECH_006127	PDE_09906
2	2	1	PECH_006128	PDE_09907
2	2	1	PECH_006129	PDE_09908
2	2	1	PECH_006130	PDE_09909
2	2	1	PECH_006131	PDE_09914
2	2	1	PECH_006132	PDE_09915
2	2	1	PECH_006133	PDE_09916
2	2	1	PECH_006134	PDE_09917
2	2	1	PECH_006135	PDE_09918
2	2	1	PECH_006136	PDE_09919
2	2	1	PECH_006137	PDE_09920
2	2	1	PECH_006138	PDE_09921
2	2	1	PECH_006139	PDE_09922
2	2	1	PECH_006140	PDE_09923
2	2	1	PECH_006141	PDE_09924
2	2	1	PECH_006142	PDE_09925
2	2	1	PECH_006143	PDE_09927
2	2	1	PECH_006144	PDE_09929
2	2	1	PECH_006145	PDE_09930
2	2	1	PECH_006146	PDE_09931
2	2	1	PECH_006147	PDE_09933
2	2	1	PECH_006148	PDE_09936
2	2	1	PECH_006149	PDE_09937
2	2	1	PECH_006150	PDE_09938
2	2	1	PECH_006151	PDE_09939
2	2	1	PECH_006152	PDE_09940
2	2	1	PECH_006153	PDE_09941
2	2	1	PECH_006154	PDE_09942
2	2	1	PECH_006155	PDE_09943
2	2	1	PECH_006156	PDE_09944
2	2	1	PECH_006157	PDE_09945
2	2	1	PECH_006158	PDE_09946
2	2	1	PECH_006159	PDE_09947
2	2	1	PECH_006160	PDE_09948
2	2	1	PECH_006161	PDE_09949
2	2	1	PECH_006162	PDE_09951
2	2	1	PECH_006163	PDE_09952
2	2	1	PECH_006164	PDE_09953
2	2	1	PECH_006165	PDE_09954
2	2	1	PECH_006166	PDE_09956
2	2	1	PECH_006167	PDE_09960
2	2	1	PECH_006168	PDE_09961
2	2	1	PECH_006169	PDE_09962
2	2	1	PECH_006170	PDE_09963
2	2	1	PECH_006171	PDE_09964
2	2	1	PECH_006172	PDE_09965
2	2	1	PECH_006173	PDE_09966
2	2	1	PECH_006174	PDE_09967
2	2	1	PECH_006175	PDE_09968
2	2	1	PECH_006176	PDE_09969
2	2	1	PECH_006177	PDE_09970
2	2	1	PECH_006178	PDE_09971
2	2	1	PECH_006179	PDE_09972
2	2	1	PECH_006180	PDE_09973
2	2	1	PECH_006184	PDE_05599
2	2	1	PECH_006185	PDE_05598
2	2	1	PECH_006186	PDE_05597
2	2	1	PECH_006187	PDE_05596
2	2	1	PECH_006188	PDE_05595
2	2	1	PECH_006189	PDE_05594
2	2	1	PECH_006190	PDE_05593
2	2	1	PECH_006191	PDE_05592
2	2	1	PECH_006192	PDE_05591
2	2	1	PECH_006193	PDE_05590
2	2	1	PECH_006195	PDE_05588
2	2	1	PECH_006196	PDE_05587
2	2	1	PECH_006197	PDE_05586
2	2	1	PECH_006198	PDE_05585
2	2	1	PECH_006199	PDE_05584
2	2	1	PECH_006200	PDE_05583
2	2	1	PECH_006201	PDE_05582
2	2	1	PECH_006202	PDE_05581
2	2	1	PECH_006203	PDE_05580
2	2	1	PECH_006204	PDE_05579
2	2	1	PECH_006205	PDE_05578
2	2	1	PECH_006206	PDE_05577
2	2	1	PECH_006207	PDE_05574
2	2	1	PECH_006208	PDE_05573
2	2	1	PECH_006209	PDE_05572
2	2	1	PECH_006210	PDE_05571
2	2	1	PECH_006211	PDE_05570
2	2	1	PECH_006212	PDE_05569
2	2	1	PECH_006213	PDE_05568
2	2	1	PECH_006214	PDE_05567
2	2	1	PECH_006215	PDE_05566
2	2	1	PECH_006216	PDE_05565
2	2	1	PECH_006217	PDE_05564
2	2	1	PECH_006218	PDE_05563
2	2	1	PECH_006219	PDE_05562
2	2	1	PECH_006220	PDE_05561
2	2	1	PECH_006221	PDE_05558
2	2	1	PECH_006223	PDE_05556
2	2	1	PECH_006224	PDE_05555
2	2	1	PECH_006225	PDE_05554
2	2	1	PECH_006226	PDE_05553
2	2	1	PECH_006227	PDE_05552
2	2	1	PECH_006228	PDE_05551
2	2	1	PECH_006229	PDE_05550
2	2	1	PECH_006230	PDE_05549
2	2	1	PECH_006231	PDE_05548
2	2	1	PECH_006232	PDE_05547
2	2	1	PECH_006234	PDE_05545
2	2	1	PECH_006236	PDE_05544
2	2	1	PECH_006237	PDE_07403
2	2	1	PECH_006238	PDE_06447
2	2	1	PECH_006240	PDE_09913
2	2	1	PECH_006241	PDE_04304
2	2	1	PECH_006242	PDE_04303
2	2	1	PECH_006243	PDE_04302
2	2	1	PECH_006245	PDE_04300
2	2	1	PECH_006246	PDE_04299
2	2	1	PECH_006247	PDE_04297
2	2	1	PECH_006248	PDE_04295
2	2	1	PECH_006249	PDE_04294
2	2	1	PECH_006250	PDE_04293
2	2	1	PECH_006251	PDE_04292
2	2	1	PECH_006252	PDE_04291
2	2	1	PECH_006253	PDE_04289
2	2	1	PECH_006255	PDE_04309
2	2	1	PECH_006256	PDE_04310
2	2	1	PECH_006257	PDE_04311
2	2	1	PECH_006258	PDE_04312
2	2	1	PECH_006259	PDE_04313
2	2	1	PECH_006260	PDE_04314
2	2	1	PECH_006261	PDE_04315
2	2	1	PECH_006262	PDE_04317
2	2	1	PECH_006263	PDE_04318
2	2	1	PECH_006264	PDE_04319
2	2	1	PECH_006265	PDE_04320
2	2	1	PECH_006266	PDE_04321
2	2	1	PECH_006267	PDE_04322
2	2	1	PECH_006268	PDE_04323
2	2	1	PECH_006269	PDE_04324
2	2	1	PECH_006270	PDE_04326
2	2	1	PECH_006271	PDE_04328
2	2	1	PECH_006272	PDE_04329
2	2	1	PECH_006273	PDE_04330
2	2	1	PECH_006274	PDE_04331
2	2	1	PECH_006275	PDE_04332
2	2	1	PECH_006276	PDE_04333
2	2	1	PECH_006277	PDE_04334
2	2	1	PECH_006278	PDE_04335
2	2	1	PECH_006279	PDE_04336
2	2	1	PECH_006280	PDE_04337
2	2	1	PECH_006281	PDE_04338
2	2	1	PECH_006282	PDE_04339
2	2	1	PECH_006283	PDE_04340
2	2	1	PECH_006284	PDE_04341
2	2	1	PECH_006286	PDE_04343
2	2	1	PECH_006287	PDE_04345
2	2	1	PECH_006290	PDE_04352
2	2	1	PECH_006291	PDE_04353
2	2	1	PECH_006292	PDE_04354
2	2	1	PECH_006293	PDE_04355
2	2	1	PECH_006294	PDE_04356
2	2	1	PECH_006295	PDE_04358
2	2	1	PECH_006297	PDE_04359
2	2	1	PECH_006298	PDE_04360
2	2	1	PECH_006300	PDE_04361
2	2	1	PECH_006301	PDE_04362
2	2	1	PECH_006302	PDE_04363
2	2	1	PECH_006303	PDE_04364
2	2	1	PECH_006304	PDE_04365
2	2	1	PECH_006305	PDE_04366
2	2	1	PECH_006306	PDE_04367
2	2	1	PECH_006307	PDE_04368
2	2	1	PECH_006308	PDE_04369
2	2	1	PECH_006309	PDE_04370
2	2	1	PECH_006310	PDE_04371
2	2	1	PECH_006312	PDE_04372
2	2	1	PECH_006313	PDE_04373
2	2	1	PECH_006314	PDE_00080
2	2	1	PECH_006315	PDE_04375
2	2	1	PECH_006316	PDE_04376
2	2	1	PECH_006317	PDE_04378
2	2	1	PECH_006318	PDE_04434
2	2	1	PECH_006319	PDE_04432
2	2	1	PECH_006320	PDE_04431
2	2	1	PECH_006323	PDE_05765
2	2	1	PECH_006324	PDE_05766
2	2	1	PECH_006325	PDE_05767
2	2	1	PECH_006326	PDE_05768
2	2	1	PECH_006328	PDE_05769
2	2	1	PECH_006329	PDE_05771
2	2	1	PECH_006330	PDE_05772
2	2	1	PECH_006331	PDE_05773
2	2	1	PECH_006332	PDE_05774
2	2	1	PECH_006333	PDE_05733
2	2	1	PECH_006334	PDE_05734
2	2	1	PECH_006335	PDE_05735
2	2	1	PECH_006336	PDE_05736
2	2	1	PECH_006338	PDE_09430
2	2	1	PECH_006339	PDE_05738
2	2	1	PECH_006340	PDE_08422
2	2	1	PECH_006341	PDE_05740
2	2	1	PECH_006342	PDE_09796
2	2	1	PECH_006343	PDE_05741
2	2	1	PECH_006344	PDE_05744
2	2	1	PECH_006345	PDE_05745
2	2	1	PECH_006346	PDE_05746
2	2	1	PECH_006347	PDE_05747
2	2	1	PECH_006348	PDE_05748
2	2	1	PECH_006350	PDE_05749
2	2	1	PECH_006353	PDE_03988
2	2	1	PECH_006354	PDE_05750
2	2	1	PECH_006356	PDE_05751
2	2	1	PECH_006357	PDE_05752
2	2	1	PECH_006359	PDE_07134
2	2	1	PECH_006360	PDE_07132
2	2	1	PECH_006361	PDE_07131
2	2	1	PECH_006362	PDE_07130
2	2	1	PECH_006363	PDE_07129
2	2	1	PECH_006365	PDE_07124
2	2	1	PECH_006366	PDE_07121
2	2	1	PECH_006367	PDE_07122
2	2	1	PECH_006368	PDE_07123
2	2	1	PECH_006369	PDE_07106
2	2	1	PECH_006370	PDE_07104
2	2	1	PECH_006371	PDE_07103
2	2	1	PECH_006372	PDE_07102
2	2	1	PECH_006373	PDE_07101
2	2	1	PECH_006374	PDE_07100
2	2	1	PECH_006375	PDE_07099
2	2	1	PECH_006376	PDE_07098
2	2	1	PECH_006377	PDE_07097
2	2	1	PECH_006378	PDE_07096
2	2	1	PECH_006379	PDE_07095
2	2	1	PECH_006381	PDE_07093
2	2	1	PECH_006382	PDE_07094
2	2	1	PECH_006383	PDE_07091
2	2	1	PECH_006384	PDE_07090
2	2	1	PECH_006385	PDE_07089
2	2	1	PECH_006387	PDE_07086
2	2	1	PECH_006388	PDE_07085
2	2	1	PECH_006389	PDE_07082
2	2	1	PECH_006390	PDE_07081
2	2	1	PECH_006391	PDE_07080
2	2	1	PECH_006392	PDE_07079
2	2	1	PECH_006394	PDE_07077
2	2	1	PECH_006395	PDE_07076
2	2	1	PECH_006396	PDE_07075
2	2	1	PECH_006397	PDE_07074
2	2	1	PECH_006398	PDE_07073
2	2	1	PECH_006399	PDE_07072
2	2	1	PECH_006400	PDE_07071
2	2	1	PECH_006401	PDE_07070
2	2	1	PECH_006402	PDE_07069
2	2	1	PECH_006403	PDE_07068
2	2	1	PECH_006405	PDE_07067
2	2	1	PECH_006406	PDE_07065
2	2	1	PECH_006407	PDE_07064
2	2	1	PECH_006408	PDE_07063
2	2	1	PECH_006409	PDE_07062
2	2	1	PECH_006410	PDE_07061
2	2	1	PECH_006411	PDE_07059
2	2	1	PECH_006412	PDE_07057
2	2	1	PECH_006413	PDE_07056
2	2	1	PECH_006414	PDE_07053
2	2	1	PECH_006416	PDE_06112
2	2	1	PECH_006417	PDE_06111
2	2	1	PECH_006418	PDE_06110
2	2	1	PECH_006419	PDE_06107
2	2	1	PECH_006420	PDE_06106
2	2	1	PECH_006421	PDE_06105
2	2	1	PECH_006422	PDE_06104
2	2	1	PECH_006423	PDE_06101
2	2	1	PECH_006424	PDE_06102
2	2	1	PECH_006425	PDE_06103
2	2	1	PECH_006426	PDE_06100
2	2	1	PECH_006428	PDE_06088
2	2	1	PECH_006438	PDE_01428
2	2	1	PECH_006439	PDE_06087
2	2	1	PECH_006444	PDE_06086
2	2	1	PECH_006445	PDE_06080
2	2	1	PECH_006446	PDE_06079
2	2	1	PECH_006447	PDE_06077
2	2	1	PECH_006448	PDE_06076
2	2	1	PECH_006449	PDE_06075
2	2	1	PECH_006450	PDE_06072
2	2	1	PECH_006451	PDE_06071
2	2	1	PECH_006452	PDE_06069
2	2	1	PECH_006453	PDE_06068
2	2	1	PECH_006454	PDE_06067
2	2	1	PECH_006455	PDE_06064
2	2	1	PECH_006456	PDE_06062
2	2	1	PECH_006458	PDE_06060
2	2	1	PECH_006459	PDE_06059
2	2	1	PECH_006461	PDE_06058
2	2	1	PECH_006462	PDE_06057
2	2	1	PECH_006470	PDE_07512
2	2	1	PECH_006471	PDE_07513
2	2	1	PECH_006472	PDE_07514
2	2	1	PECH_006474	PDE_07515
2	2	1	PECH_006475	PDE_07516
2	2	1	PECH_006476	PDE_07517
2	2	1	PECH_006477	PDE_07518
2	2	1	PECH_006478	PDE_07519
2	2	1	PECH_006479	PDE_07520
2	2	1	PECH_006480	PDE_07521
2	2	1	PECH_006481	PDE_07522
2	2	1	PECH_006482	PDE_07523
2	2	1	PECH_006483	PDE_07525
2	2	1	PECH_006484	PDE_07526
2	2	1	PECH_006485	PDE_07527
2	2	1	PECH_006486	PDE_07528
2	2	1	PECH_006487	PDE_07529
2	2	1	PECH_006488	PDE_07530
2	2	1	PECH_006489	PDE_07531
2	2	1	PECH_006490	PDE_07533
2	2	1	PECH_006492	PDE_07534
2	2	1	PECH_006493	PDE_07535
2	2	1	PECH_006494	PDE_07536
2	2	1	PECH_006495	PDE_07537
2	2	1	PECH_006496	PDE_07538
2	2	1	PECH_006497	PDE_07539
2	2	1	PECH_006498	PDE_07540
2	2	1	PECH_006499	PDE_07542
2	2	1	PECH_006500	PDE_07543
2	2	1	PECH_006502	PDE_07545
2	2	1	PECH_006503	PDE_07546
2	2	1	PECH_006504	PDE_07547
2	2	1	PECH_006505	PDE_07548
2	2	1	PECH_006506	PDE_07549
2	2	1	PECH_006507	PDE_07550
2	2	1	PECH_006508	PDE_07551
2	2	1	PECH_006509	PDE_07552
2	2	1	PECH_006511	PDE_07553
2	2	1	PECH_006512	PDE_07554
2	2	1	PECH_006513	PDE_07555
2	2	1	PECH_006514	PDE_07556
2	2	1	PECH_006515	PDE_07557
2	2	1	PECH_006516	PDE_07558
2	2	1	PECH_006517	PDE_07559
2	2	1	PECH_006518	PDE_07560
2	2	1	PECH_006519	PDE_07562
2	2	1	PECH_006520	PDE_00497
2	2	1	PECH_006521	PDE_00495
2	2	1	PECH_006522	PDE_00496
2	2	1	PECH_006523	PDE_00494
2	2	1	PECH_006524	PDE_00493
2	2	1	PECH_006525	PDE_00492
2	2	1	PECH_006526	PDE_00491
2	2	1	PECH_006527	PDE_00490
2	2	1	PECH_006528	PDE_00489
2	2	1	PECH_006529	PDE_00488
2	2	1	PECH_006530	PDE_00487
2	2	1	PECH_006531	PDE_00486
2	2	1	PECH_006532	PDE_00485
2	2	1	PECH_006534	PDE_00480
2	2	1	PECH_006535	PDE_00479
2	2	1	PECH_006537	PDE_00478
2	2	1	PECH_006538	PDE_00477
2	2	1	PECH_006539	PDE_00476
2	2	1	PECH_006540	PDE_00475
2	2	1	PECH_006541	PDE_00474
2	2	1	PECH_006542	PDE_00473
2	2	1	PECH_006543	PDE_00472
2	2	1	PECH_006544	PDE_00471
2	2	1	PECH_006546	PDE_00469
2	2	1	PECH_006547	PDE_00466
2	2	1	PECH_006548	PDE_00465
2	2	1	PECH_006550	PDE_00464
2	2	1	PECH_006551	PDE_00463
2	2	1	PECH_006552	PDE_00462
2	2	1	PECH_006553	PDE_00461
2	2	1	PECH_006554	PDE_00460
2	2	1	PECH_006555	PDE_00459
2	2	1	PECH_006556	PDE_00458
2	2	1	PECH_006557	PDE_00456
2	2	1	PECH_006559	PDE_00455
2	2	1	PECH_006561	PDE_00454
2	2	1	PECH_006562	PDE_00453
2	2	1	PECH_006563	PDE_00452
2	2	1	PECH_006564	PDE_00451
2	2	1	PECH_006565	PDE_00449
2	2	1	PECH_006566	PDE_00448
2	2	1	PECH_006567	PDE_00446
2	2	1	PECH_006568	PDE_00445
2	2	1	PECH_006569	PDE_00444
2	2	1	PECH_006572	PDE_00772
2	2	1	PECH_006573	PDE_00774
2	2	1	PECH_006575	PDE_00776
2	2	1	PECH_006576	PDE_07951
2	2	1	PECH_006577	PDE_07952
2	2	1	PECH_006578	PDE_07953
2	2	1	PECH_006579	PDE_07954
2	2	1	PECH_006580	PDE_07924
2	2	1	PECH_006581	PDE_07922
2	2	1	PECH_006582	PDE_07921
2	2	1	PECH_006583	PDE_07920
2	2	1	PECH_006584	PDE_07919
2	2	1	PECH_006585	PDE_07918
2	2	1	PECH_006586	PDE_07917
2	2	1	PECH_006587	PDE_07916
2	2	1	PECH_006588	PDE_07915
2	2	1	PECH_006589	PDE_07914
2	2	1	PECH_006590	PDE_07912
2	2	1	PECH_006591	PDE_07911
2	2	1	PECH_006592	PDE_07910
2	2	1	PECH_006593	PDE_07909
2	2	1	PECH_006594	PDE_07908
2	2	1	PECH_006595	PDE_07907
2	2	1	PECH_006596	PDE_07906
2	2	1	PECH_006597	PDE_07905
2	2	1	PECH_006598	PDE_07904
2	2	1	PECH_006599	PDE_07903
2	2	1	PECH_006600	PDE_07902
2	2	1	PECH_006601	PDE_07900
2	2	1	PECH_006602	PDE_07899
2	2	1	PECH_006603	PDE_07898
2	2	1	PECH_006604	PDE_07897
2	2	1	PECH_006605	PDE_02551
2	2	1	PECH_006606	PDE_07896
2	2	1	PECH_006607	PDE_07895
2	2	1	PECH_006608	PDE_07894
2	2	1	PECH_006609	PDE_07893
2	2	1	PECH_006610	PDE_07892
2	2	1	PECH_006611	PDE_07891
2	2	1	PECH_006613	PDE_07889
2	2	1	PECH_006614	PDE_07888
2	2	1	PECH_006615	PDE_07887
2	2	1	PECH_006616	PDE_07885
2	2	1	PECH_006618	PDE_07884
2	2	1	PECH_006619	PDE_07883
2	2	1	PECH_006620	PDE_07882
2	2	1	PECH_006621	PDE_07881
2	2	1	PECH_006624	PDE_07877
2	2	1	PECH_006625	PDE_07875
2	2	1	PECH_006626	PDE_07873
2	2	1	PECH_006629	PDE_00717
2	2	1	PECH_006630	PDE_00718
2	2	1	PECH_006631	PDE_00719
2	2	1	PECH_006632	PDE_00720
2	2	1	PECH_006633	PDE_00721
2	2	1	PECH_006634	PDE_00722
2	2	1	PECH_006635	PDE_00723
2	2	1	PECH_006636	PDE_00724
2	2	1	PECH_006637	PDE_00725
2	2	1	PECH_006638	PDE_00727
2	2	1	PECH_006639	PDE_00728
2	2	1	PECH_006640	PDE_00729
2	2	1	PECH_006641	PDE_00730
2	2	1	PECH_006642	PDE_00731
2	2	1	PECH_006643	PDE_00732
2	2	1	PECH_006644	PDE_00733
2	2	1	PECH_006645	PDE_00734
2	2	1	PECH_006646	PDE_00735
2	2	1	PECH_006647	PDE_00736
2	2	1	PECH_006648	PDE_00741
2	2	1	PECH_006649	PDE_00743
2	2	1	PECH_006650	PDE_00745
2	2	1	PECH_006651	PDE_00746
2	2	1	PECH_006652	PDE_00747
2	2	1	PECH_006653	PDE_00748
2	2	1	PECH_006654	PDE_00749
2	2	1	PECH_006655	PDE_00750
2	2	1	PECH_006656	PDE_00751
2	2	1	PECH_006658	PDE_00752
2	2	1	PECH_006659	PDE_00753
2	2	1	PECH_006661	PDE_00756
2	2	1	PECH_006662	PDE_00757
2	2	1	PECH_006663	PDE_00758
2	2	1	PECH_006664	PDE_00759
2	2	1	PECH_006665	PDE_00760
2	2	1	PECH_006666	PDE_00761
2	2	1	PECH_006667	PDE_00763
2	2	1	PECH_006668	PDE_00765
2	2	1	PECH_006669	PDE_00766
