# Species	Genes	Alg.-Conn.	Pucsensis_2HH.fasta	Scerevisiae_S288C.fasta
1	1	0	PECH_005853	*
1	1	0	PECH_005854	*
1	1	0	PECH_005855	*
1	1	0	PECH_005856	*
1	1	0	PECH_005861	*
1	1	0	PECH_005863	*
1	1	0	PECH_005864	*
1	1	0	PECH_005869	*
1	1	0	PECH_005871	*
1	1	0	PECH_005872	*
1	1	0	PECH_005873	*
1	1	0	PECH_005875	*
1	1	0	PECH_005878	*
1	1	0	PECH_005879	*
1	1	0	PECH_005882	*
1	1	0	PECH_005885	*
1	1	0	PECH_005888	*
1	1	0	PECH_005890	*
1	1	0	PECH_005892	*
1	1	0	PECH_005893	*
1	1	0	PECH_005894	*
1	1	0	PECH_005895	*
1	1	0	PECH_005896	*
1	1	0	PECH_005897	*
1	1	0	PECH_005898	*
1	1	0	PECH_005900	*
1	1	0	PECH_005901	*
1	1	0	PECH_005902	*
1	1	0	PECH_005904	*
1	1	0	PECH_005905	*
1	1	0	PECH_005906	*
1	1	0	PECH_005908	*
1	1	0	PECH_005910	*
1	1	0	PECH_005913	*
1	1	0	PECH_005915	*
1	1	0	PECH_005919	*
1	1	0	PECH_005925	*
1	1	0	PECH_005928	*
1	1	0	PECH_005929	*
1	1	0	PECH_005931	*
1	1	0	PECH_005932	*
1	1	0	PECH_005933	*
1	1	0	PECH_005934	*
1	1	0	PECH_005935	*
1	1	0	PECH_005937	*
1	1	0	PECH_005938	*
1	1	0	PECH_005939	*
1	1	0	PECH_005944	*
1	1	0	PECH_005946	*
1	1	0	PECH_005948	*
1	1	0	PECH_005951	*
1	1	0	PECH_005954	*
1	1	0	PECH_005959	*
1	1	0	PECH_005960	*
1	1	0	PECH_005963	*
1	1	0	PECH_005966	*
1	1	0	PECH_005968	*
1	1	0	PECH_005969	*
1	1	0	PECH_005970	*
1	1	0	PECH_005975	*
1	1	0	PECH_005976	*
1	1	0	PECH_005977	*
1	1	0	PECH_005980	*
1	1	0	PECH_005982	*
1	1	0	PECH_005983	*
1	1	0	PECH_005986	*
1	1	0	PECH_005987	*
1	1	0	PECH_005990	*
1	1	0	PECH_005991	*
1	1	0	PECH_005992	*
1	1	0	PECH_005993	*
1	1	0	PECH_005994	*
1	1	0	PECH_005995	*
1	1	0	PECH_005996	*
1	1	0	PECH_006000	*
1	1	0	PECH_006002	*
1	1	0	PECH_006003	*
1	1	0	PECH_006004	*
1	1	0	PECH_006005	*
1	1	0	PECH_006006	*
1	1	0	PECH_006009	*
1	1	0	PECH_006011	*
1	1	0	PECH_006012	*
1	1	0	PECH_006013	*
1	1	0	PECH_006014	*
1	1	0	PECH_006015	*
1	1	0	PECH_006016	*
1	1	0	PECH_006018	*
1	1	0	PECH_006023	*
1	1	0	PECH_006024	*
1	1	0	PECH_006025	*
1	1	0	PECH_006026	*
1	1	0	PECH_006027	*
1	1	0	PECH_006029	*
1	1	0	PECH_006031	*
1	1	0	PECH_006032	*
1	1	0	PECH_006033	*
1	1	0	PECH_006034	*
1	1	0	PECH_006035	*
1	1	0	PECH_006036	*
1	1	0	PECH_006037	*
1	1	0	PECH_006038	*
1	1	0	PECH_006039	*
1	1	0	PECH_006040	*
1	1	0	PECH_006041	*
1	1	0	PECH_006042	*
1	1	0	PECH_006044	*
1	1	0	PECH_006046	*
1	1	0	PECH_006047	*
1	1	0	PECH_006048	*
1	1	0	PECH_006049	*
1	1	0	PECH_006050	*
1	1	0	PECH_006051	*
1	1	0	PECH_006052	*
1	1	0	PECH_006055	*
1	1	0	PECH_006056	*
1	1	0	PECH_006057	*
1	1	0	PECH_006060	*
1	1	0	PECH_006062	*
1	1	0	PECH_006063	*
1	1	0	PECH_006066	*
1	1	0	PECH_006067	*
1	1	0	PECH_006068	*
1	1	0	PECH_006069	*
1	1	0	PECH_006070	*
1	1	0	PECH_006071	*
1	1	0	PECH_006072	*
1	1	0	PECH_006074	*
1	1	0	PECH_006076	*
1	1	0	PECH_006077	*
1	1	0	PECH_006078	*
1	1	0	PECH_006079	*
1	1	0	PECH_006080	*
1	1	0	PECH_006081	*
1	1	0	PECH_006083	*
1	1	0	PECH_006085	*
1	1	0	PECH_006087	*
1	1	0	PECH_006091	*
1	1	0	PECH_006092	*
1	1	0	PECH_006094	*
1	1	0	PECH_006095	*
1	1	0	PECH_006096	*
1	1	0	PECH_006097	*
1	1	0	PECH_006101	*
1	1	0	PECH_006103	*
1	1	0	PECH_006106	*
1	1	0	PECH_006107	*
1	1	0	PECH_006109	*
1	1	0	PECH_006111	*
1	1	0	PECH_006112	*
1	1	0	PECH_006113	*
1	1	0	PECH_006114	*
1	1	0	PECH_006117	*
1	1	0	PECH_006120	*
1	1	0	PECH_006121	*
1	1	0	PECH_006125	*
1	1	0	PECH_006128	*
1	1	0	PECH_006129	*
1	1	0	PECH_006130	*
1	1	0	PECH_006133	*
1	1	0	PECH_006134	*
1	1	0	PECH_006135	*
1	1	0	PECH_006136	*
1	1	0	PECH_006137	*
1	1	0	PECH_006139	*
1	1	0	PECH_006140	*
1	1	0	PECH_006143	*
1	1	0	PECH_006145	*
1	1	0	PECH_006146	*
1	1	0	PECH_006147	*
1	1	0	PECH_006148	*
1	1	0	PECH_006149	*
1	1	0	PECH_006150	*
1	1	0	PECH_006151	*
1	1	0	PECH_006152	*
1	1	0	PECH_006153	*
1	1	0	PECH_006154	*
1	1	0	PECH_006155	*
1	1	0	PECH_006156	*
1	1	0	PECH_006158	*
1	1	0	PECH_006159	*
1	1	0	PECH_006160	*
1	1	0	PECH_006166	*
1	1	0	PECH_006167	*
1	1	0	PECH_006168	*
1	1	0	PECH_006169	*
1	1	0	PECH_006170	*
1	1	0	PECH_006171	*
1	1	0	PECH_006175	*
1	1	0	PECH_006176	*
1	1	0	PECH_006178	*
1	1	0	PECH_006179	*
1	1	0	PECH_006183	*
1	1	0	PECH_006185	*
1	1	0	PECH_006188	*
1	1	0	PECH_006189	*
1	1	0	PECH_006191	*
1	1	0	PECH_006193	*
1	1	0	PECH_006194	*
1	1	0	PECH_006195	*
1	1	0	PECH_006197	*
1	1	0	PECH_006198	*
1	1	0	PECH_006199	*
1	1	0	PECH_006200	*
1	1	0	PECH_006203	*
1	1	0	PECH_006204	*
1	1	0	PECH_006205	*
1	1	0	PECH_006206	*
1	1	0	PECH_006207	*
1	1	0	PECH_006208	*
1	1	0	PECH_006209	*
1	1	0	PECH_006211	*
1	1	0	PECH_006212	*
1	1	0	PECH_006214	*
1	1	0	PECH_006215	*
1	1	0	PECH_006217	*
1	1	0	PECH_006218	*
1	1	0	PECH_006219	*
1	1	0	PECH_006220	*
1	1	0	PECH_006221	*
1	1	0	PECH_006223	*
1	1	0	PECH_006224	*
1	1	0	PECH_006225	*
1	1	0	PECH_006226	*
1	1	0	PECH_006227	*
1	1	0	PECH_006228	*
1	1	0	PECH_006230	*
1	1	0	PECH_006234	*
1	1	0	PECH_006236	*
1	1	0	PECH_006237	*
1	1	0	PECH_006238	*
1	1	0	PECH_006239	*
1	1	0	PECH_006240	*
1	1	0	PECH_006241	*
1	1	0	PECH_006242	*
1	1	0	PECH_006243	*
1	1	0	PECH_006245	*
1	1	0	PECH_006246	*
1	1	0	PECH_006247	*
1	1	0	PECH_006248	*
1	1	0	PECH_006249	*
1	1	0	PECH_006250	*
1	1	0	PECH_006251	*
1	1	0	PECH_006252	*
1	1	0	PECH_006253	*
1	1	0	PECH_006254	*
1	1	0	PECH_006255	*
1	1	0	PECH_006256	*
1	1	0	PECH_006257	*
1	1	0	PECH_006258	*
1	1	0	PECH_006259	*
1	1	0	PECH_006260	*
1	1	0	PECH_006262	*
1	1	0	PECH_006263	*
1	1	0	PECH_006265	*
1	1	0	PECH_006266	*
1	1	0	PECH_006267	*
1	1	0	PECH_006269	*
1	1	0	PECH_006270	*
1	1	0	PECH_006272	*
1	1	0	PECH_006277	*
1	1	0	PECH_006278	*
1	1	0	PECH_006279	*
1	1	0	PECH_006280	*
1	1	0	PECH_006283	*
1	1	0	PECH_006287	*
1	1	0	PECH_006290	*
1	1	0	PECH_006292	*
1	1	0	PECH_006293	*
1	1	0	PECH_006297	*
1	1	0	PECH_006301	*
1	1	0	PECH_006302	*
1	1	0	PECH_006304	*
1	1	0	PECH_006305	*
1	1	0	PECH_006307	*
1	1	0	PECH_006308	*
1	1	0	PECH_006312	*
1	1	0	PECH_006313	*
1	1	0	PECH_006314	*
1	1	0	PECH_006315	*
1	1	0	PECH_006316	*
1	1	0	PECH_006317	*
1	1	0	PECH_006318	*
1	1	0	PECH_006322	*
1	1	0	PECH_006323	*
1	1	0	PECH_006324	*
1	1	0	PECH_006325	*
1	1	0	PECH_006326	*
1	1	0	PECH_006329	*
1	1	0	PECH_006330	*
1	1	0	PECH_006331	*
1	1	0	PECH_006333	*
1	1	0	PECH_006335	*
1	1	0	PECH_006336	*
1	1	0	PECH_006337	*
1	1	0	PECH_006338	*
1	1	0	PECH_006339	*
1	1	0	PECH_006340	*
1	1	0	PECH_006341	*
1	1	0	PECH_006342	*
1	1	0	PECH_006343	*
1	1	0	PECH_006344	*
1	1	0	PECH_006345	*
1	1	0	PECH_006346	*
1	1	0	PECH_006348	*
1	1	0	PECH_006350	*
1	1	0	PECH_006351	*
1	1	0	PECH_006352	*
1	1	0	PECH_006353	*
1	1	0	PECH_006354	*
1	1	0	PECH_006359	*
1	1	0	PECH_006360	*
1	1	0	PECH_006362	*
1	1	0	PECH_006363	*
1	1	0	PECH_006365	*
1	1	0	PECH_006366	*
1	1	0	PECH_006367	*
1	1	0	PECH_006368	*
1	1	0	PECH_006369	*
1	1	0	PECH_006370	*
1	1	0	PECH_006371	*
1	1	0	PECH_006373	*
1	1	0	PECH_006374	*
1	1	0	PECH_006375	*
1	1	0	PECH_006376	*
1	1	0	PECH_006377	*
1	1	0	PECH_006379	*
1	1	0	PECH_006381	*
1	1	0	PECH_006382	*
1	1	0	PECH_006383	*
1	1	0	PECH_006384	*
1	1	0	PECH_006385	*
1	1	0	PECH_006387	*
1	1	0	PECH_006388	*
1	1	0	PECH_006389	*
1	1	0	PECH_006390	*
1	1	0	PECH_006391	*
1	1	0	PECH_006392	*
1	1	0	PECH_006393	*
1	1	0	PECH_006394	*
1	1	0	PECH_006395	*
1	1	0	PECH_006398	*
1	1	0	PECH_006402	*
1	1	0	PECH_006403	*
1	1	0	PECH_006405	*
1	1	0	PECH_006406	*
1	1	0	PECH_006407	*
1	1	0	PECH_006408	*
1	1	0	PECH_006409	*
1	1	0	PECH_006410	*
1	1	0	PECH_006411	*
1	1	0	PECH_006413	*
1	1	0	PECH_006414	*
1	1	0	PECH_006416	*
1	1	0	PECH_006417	*
1	1	0	PECH_006418	*
1	1	0	PECH_006419	*
1	1	0	PECH_006420	*
1	1	0	PECH_006421	*
1	1	0	PECH_006422	*
1	1	0	PECH_006423	*
1	1	0	PECH_006424	*
1	1	0	PECH_006425	*
1	1	0	PECH_006426	*
1	1	0	PECH_006428	*
1	1	0	PECH_006430	*
1	1	0	PECH_006431	*
1	1	0	PECH_006434	*
1	1	0	PECH_006436	*
1	1	0	PECH_006437	*
1	1	0	PECH_006438	*
1	1	0	PECH_006439	*
1	1	0	PECH_006444	*
1	1	0	PECH_006446	*
1	1	0	PECH_006447	*
1	1	0	PECH_006448	*
1	1	0	PECH_006449	*
1	1	0	PECH_006450	*
1	1	0	PECH_006451	*
1	1	0	PECH_006452	*
1	1	0	PECH_006453	*
1	1	0	PECH_006454	*
1	1	0	PECH_006455	*
1	1	0	PECH_006456	*
1	1	0	PECH_006458	*
1	1	0	PECH_006459	*
1	1	0	PECH_006461	*
1	1	0	PECH_006462	*
1	1	0	PECH_006463	*
1	1	0	PECH_006464	*
1	1	0	PECH_006465	*
1	1	0	PECH_006467	*
1	1	0	PECH_006469	*
1	1	0	PECH_006474	*
1	1	0	PECH_006476	*
1	1	0	PECH_006477	*
1	1	0	PECH_006478	*
1	1	0	PECH_006484	*
1	1	0	PECH_006486	*
1	1	0	PECH_006489	*
1	1	0	PECH_006490	*
1	1	0	PECH_006491	*
1	1	0	PECH_006492	*
1	1	0	PECH_006493	*
1	1	0	PECH_006494	*
1	1	0	PECH_006497	*
1	1	0	PECH_006499	*
1	1	0	PECH_006502	*
1	1	0	PECH_006507	*
1	1	0	PECH_006509	*
1	1	0	PECH_006512	*
1	1	0	PECH_006516	*
1	1	0	PECH_006517	*
1	1	0	PECH_006519	*
1	1	0	PECH_006521	*
1	1	0	PECH_006522	*
1	1	0	PECH_006524	*
1	1	0	PECH_006528	*
1	1	0	PECH_006529	*
1	1	0	PECH_006530	*
1	1	0	PECH_006531	*
1	1	0	PECH_006532	*
1	1	0	PECH_006533	*
1	1	0	PECH_006534	*
1	1	0	PECH_006535	*
1	1	0	PECH_006539	*
1	1	0	PECH_006540	*
1	1	0	PECH_006541	*
1	1	0	PECH_006543	*
1	1	0	PECH_006548	*
1	1	0	PECH_006550	*
1	1	0	PECH_006553	*
1	1	0	PECH_006555	*
1	1	0	PECH_006556	*
1	1	0	PECH_006557	*
1	1	0	PECH_006561	*
1	1	0	PECH_006562	*
1	1	0	PECH_006563	*
1	1	0	PECH_006564	*
1	1	0	PECH_006565	*
1	1	0	PECH_006566	*
1	1	0	PECH_006568	*
1	1	0	PECH_006570	*
1	1	0	PECH_006571	*
1	1	0	PECH_006572	*
1	1	0	PECH_006573	*
1	1	0	PECH_006575	*
1	1	0	PECH_006576	*
1	1	0	PECH_006578	*
1	1	0	PECH_006579	*
1	1	0	PECH_006580	*
1	1	0	PECH_006581	*
1	1	0	PECH_006584	*
1	1	0	PECH_006586	*
1	1	0	PECH_006587	*
1	1	0	PECH_006588	*
1	1	0	PECH_006589	*
1	1	0	PECH_006590	*
1	1	0	PECH_006591	*
1	1	0	PECH_006593	*
1	1	0	PECH_006597	*
1	1	0	PECH_006598	*
1	1	0	PECH_006599	*
1	1	0	PECH_006601	*
1	1	0	PECH_006602	*
1	1	0	PECH_006603	*
1	1	0	PECH_006604	*
1	1	0	PECH_006605	*
1	1	0	PECH_006606	*
1	1	0	PECH_006607	*
1	1	0	PECH_006608	*
1	1	0	PECH_006609	*
1	1	0	PECH_006610	*
1	1	0	PECH_006611	*
1	1	0	PECH_006613	*
1	1	0	PECH_006614	*
1	1	0	PECH_006615	*
1	1	0	PECH_006618	*
1	1	0	PECH_006620	*
1	1	0	PECH_006621	*
1	1	0	PECH_006626	*
1	1	0	PECH_006629	*
1	1	0	PECH_006630	*
1	1	0	PECH_006631	*
1	1	0	PECH_006632	*
1	1	0	PECH_006634	*
1	1	0	PECH_006636	*
1	1	0	PECH_006638	*
1	1	0	PECH_006639	*
1	1	0	PECH_006640	*
1	1	0	PECH_006641	*
1	1	0	PECH_006642	*
1	1	0	PECH_006646	*
1	1	0	PECH_006648	*
1	1	0	PECH_006650	*
1	1	0	PECH_006652	*
1	1	0	PECH_006655	*
1	1	0	PECH_006658	*
1	1	0	PECH_006659	*
1	1	0	PECH_006661	*
1	1	0	PECH_006663	*
1	1	0	PECH_006664	*
1	1	0	PECH_006665	*
1	1	0	PECH_006667	*
1	1	0	PECH_006669	*
1	1	0	PECH_006672	*
1	1	0	PECH_006673	*
1	1	0	PECH_006675	*
1	1	0	PECH_006676	*
1	1	0	PECH_006677	*
1	1	0	PECH_006679	*
1	1	0	PECH_006680	*
1	1	0	PECH_006682	*
1	1	0	PECH_006685	*
1	1	0	PECH_006688	*
1	1	0	PECH_006689	*
1	1	0	PECH_006690	*
1	1	0	PECH_006691	*
1	1	0	PECH_006692	*
1	1	0	PECH_006693	*
1	1	0	PECH_006697	*
1	1	0	PECH_006698	*
1	1	0	PECH_006699	*
1	1	0	PECH_006700	*
1	1	0	PECH_006701	*
1	1	0	PECH_006704	*
1	1	0	PECH_006705	*
1	1	0	PECH_006707	*
1	1	0	PECH_006713	*
1	1	0	PECH_006714	*
1	1	0	PECH_006715	*
1	1	0	PECH_006716	*
1	1	0	PECH_006717	*
1	1	0	PECH_006718	*
1	1	0	PECH_006719	*
1	1	0	PECH_006720	*
1	1	0	PECH_006721	*
1	1	0	PECH_006722	*
1	1	0	PECH_006724	*
1	1	0	PECH_006725	*
1	1	0	PECH_006727	*
1	1	0	PECH_006732	*
1	1	0	PECH_006733	*
1	1	0	PECH_006734	*
1	1	0	PECH_006737	*
1	1	0	PECH_006738	*
1	1	0	PECH_006739	*
1	1	0	PECH_006742	*
1	1	0	PECH_006743	*
1	1	0	PECH_006744	*
1	1	0	PECH_006745	*
1	1	0	PECH_006746	*
1	1	0	PECH_006749	*
1	1	0	PECH_006750	*
1	1	0	PECH_006752	*
1	1	0	PECH_006753	*
1	1	0	PECH_006754	*
1	1	0	PECH_006756	*
1	1	0	PECH_006757	*
1	1	0	PECH_006760	*
1	1	0	PECH_006761	*
1	1	0	PECH_006762	*
1	1	0	PECH_006764	*
1	1	0	PECH_006766	*
1	1	0	PECH_006767	*
1	1	0	PECH_006768	*
1	1	0	PECH_006769	*
1	1	0	PECH_006771	*
1	1	0	PECH_006773	*
1	1	0	PECH_006782	*
1	1	0	PECH_006783	*
1	1	0	PECH_006786	*
1	1	0	PECH_006790	*
1	1	0	PECH_006791	*
1	1	0	PECH_006792	*
1	1	0	PECH_006793	*
1	1	0	PECH_006794	*
1	1	0	PECH_006797	*
1	1	0	PECH_006798	*
1	1	0	PECH_006799	*
1	1	0	PECH_006800	*
1	1	0	PECH_006801	*
1	1	0	PECH_006804	*
1	1	0	PECH_006805	*
1	1	0	PECH_006808	*
1	1	0	PECH_006811	*
1	1	0	PECH_006812	*
1	1	0	PECH_006813	*
1	1	0	PECH_006821	*
1	1	0	PECH_006822	*
1	1	0	PECH_006823	*
1	1	0	PECH_006824	*
1	1	0	PECH_006826	*
1	1	0	PECH_006827	*
1	1	0	PECH_006829	*
1	1	0	PECH_006830	*
1	1	0	PECH_006831	*
1	1	0	PECH_006832	*
1	1	0	PECH_006836	*
1	1	0	PECH_006839	*
1	1	0	PECH_006840	*
1	1	0	PECH_006841	*
1	1	0	PECH_006842	*
1	1	0	PECH_006843	*
1	1	0	PECH_006844	*
1	1	0	PECH_006845	*
1	1	0	PECH_006850	*
1	1	0	PECH_006852	*
1	1	0	PECH_006854	*
1	1	0	PECH_006855	*
1	1	0	PECH_006858	*
1	1	0	PECH_006859	*
1	1	0	PECH_006860	*
1	1	0	PECH_006862	*
1	1	0	PECH_006863	*
1	1	0	PECH_006864	*
1	1	0	PECH_006865	*
1	1	0	PECH_006866	*
1	1	0	PECH_006867	*
1	1	0	PECH_006869	*
1	1	0	PECH_006871	*
1	1	0	PECH_006872	*
1	1	0	PECH_006873	*
1	1	0	PECH_006874	*
1	1	0	PECH_006875	*
1	1	0	PECH_006876	*
1	1	0	PECH_006877	*
1	1	0	PECH_006878	*
1	1	0	PECH_006880	*
1	1	0	PECH_006882	*
1	1	0	PECH_006883	*
1	1	0	PECH_006884	*
1	1	0	PECH_006885	*
1	1	0	PECH_006886	*
1	1	0	PECH_006889	*
1	1	0	PECH_006890	*
1	1	0	PECH_006892	*
1	1	0	PECH_006894	*
1	1	0	PECH_006895	*
1	1	0	PECH_006899	*
1	1	0	PECH_006900	*
1	1	0	PECH_006901	*
1	1	0	PECH_006903	*
1	1	0	PECH_006904	*
1	1	0	PECH_006907	*
1	1	0	PECH_006908	*
1	1	0	PECH_006909	*
1	1	0	PECH_006915	*
1	1	0	PECH_006917	*
1	1	0	PECH_006918	*
1	1	0	PECH_006920	*
1	1	0	PECH_006921	*
1	1	0	PECH_006923	*
1	1	0	PECH_006924	*
1	1	0	PECH_006928	*
1	1	0	PECH_006929	*
1	1	0	PECH_006931	*
1	1	0	PECH_006933	*
1	1	0	PECH_006935	*
1	1	0	PECH_006937	*
1	1	0	PECH_006938	*
1	1	0	PECH_006939	*
1	1	0	PECH_006940	*
1	1	0	PECH_006941	*
1	1	0	PECH_006943	*
1	1	0	PECH_006944	*
1	1	0	PECH_006946	*
1	1	0	PECH_006947	*
1	1	0	PECH_006948	*
1	1	0	PECH_006949	*
1	1	0	PECH_006950	*
1	1	0	PECH_006951	*
1	1	0	PECH_006952	*
1	1	0	PECH_006953	*
1	1	0	PECH_006954	*
1	1	0	PECH_006955	*
1	1	0	PECH_006956	*
1	1	0	PECH_006957	*
1	1	0	PECH_006962	*
1	1	0	PECH_006963	*
1	1	0	PECH_006964	*
1	1	0	PECH_006966	*
1	1	0	PECH_006968	*
1	1	0	PECH_006969	*
1	1	0	PECH_006970	*
1	1	0	PECH_006972	*
1	1	0	PECH_006973	*
1	1	0	PECH_006974	*
1	1	0	PECH_006979	*
1	1	0	PECH_006980	*
1	1	0	PECH_006981	*
1	1	0	PECH_006982	*
1	1	0	PECH_006983	*
1	1	0	PECH_006986	*
1	1	0	PECH_006987	*
1	1	0	PECH_006988	*
1	1	0	PECH_006989	*
1	1	0	PECH_006991	*
1	1	0	PECH_006992	*
1	1	0	PECH_006993	*
1	1	0	PECH_006994	*
1	1	0	PECH_006995	*
1	1	0	PECH_006997	*
1	1	0	PECH_007000	*
1	1	0	PECH_007003	*
1	1	0	PECH_007004	*
1	1	0	PECH_007007	*
1	1	0	PECH_007009	*
1	1	0	PECH_007010	*
1	1	0	PECH_007011	*
1	1	0	PECH_007012	*
1	1	0	PECH_007016	*
1	1	0	PECH_007017	*
1	1	0	PECH_007018	*
1	1	0	PECH_007019	*
1	1	0	PECH_007021	*
1	1	0	PECH_007023	*
1	1	0	PECH_007025	*
1	1	0	PECH_007029	*
1	1	0	PECH_007030	*
1	1	0	PECH_007031	*
1	1	0	PECH_007032	*
1	1	0	PECH_007033	*
1	1	0	PECH_007034	*
1	1	0	PECH_007035	*
1	1	0	PECH_007037	*
1	1	0	PECH_007038	*
1	1	0	PECH_007039	*
1	1	0	PECH_007040	*
1	1	0	PECH_007041	*
1	1	0	PECH_007042	*
1	1	0	PECH_007045	*
1	1	0	PECH_007048	*
1	1	0	PECH_007049	*
1	1	0	PECH_007050	*
1	1	0	PECH_007052	*
1	1	0	PECH_007058	*
1	1	0	PECH_007060	*
1	1	0	PECH_007063	*
1	1	0	PECH_007064	*
1	1	0	PECH_007065	*
1	1	0	PECH_007066	*
1	1	0	PECH_007068	*
1	1	0	PECH_007069	*
1	1	0	PECH_007070	*
1	1	0	PECH_007073	*
1	1	0	PECH_007075	*
1	1	0	PECH_007076	*
1	1	0	PECH_007079	*
1	1	0	PECH_007082	*
1	1	0	PECH_007085	*
1	1	0	PECH_007087	*
1	1	0	PECH_007088	*
1	1	0	PECH_007089	*
1	1	0	PECH_007090	*
1	1	0	PECH_007093	*
1	1	0	PECH_007094	*
1	1	0	PECH_007095	*
1	1	0	PECH_007097	*
1	1	0	PECH_007099	*
1	1	0	PECH_007101	*
1	1	0	PECH_007102	*
1	1	0	PECH_007107	*
1	1	0	PECH_007109	*
1	1	0	PECH_007111	*
1	1	0	PECH_007112	*
1	1	0	PECH_007113	*
1	1	0	PECH_007114	*
1	1	0	PECH_007115	*
1	1	0	PECH_007116	*
1	1	0	PECH_007117	*
1	1	0	PECH_007118	*
1	1	0	PECH_007119	*
1	1	0	PECH_007121	*
1	1	0	PECH_007124	*
1	1	0	PECH_007126	*
1	1	0	PECH_007127	*
1	1	0	PECH_007128	*
1	1	0	PECH_007129	*
1	1	0	PECH_007130	*
1	1	0	PECH_007131	*
1	1	0	PECH_007132	*
1	1	0	PECH_007133	*
1	1	0	PECH_007135	*
1	1	0	PECH_007136	*
1	1	0	PECH_007137	*
1	1	0	PECH_007138	*
1	1	0	PECH_007139	*
1	1	0	PECH_007140	*
1	1	0	PECH_007141	*
1	1	0	PECH_007142	*
1	1	0	PECH_007145	*
1	1	0	PECH_007146	*
1	1	0	PECH_007148	*
1	1	0	PECH_007151	*
1	1	0	PECH_007153	*
1	1	0	PECH_007154	*
1	1	0	PECH_007155	*
1	1	0	PECH_007156	*
1	1	0	PECH_007157	*
1	1	0	PECH_007158	*
1	1	0	PECH_007159	*
1	1	0	PECH_007160	*
1	1	0	PECH_007161	*
1	1	0	PECH_007162	*
1	1	0	PECH_007163	*
1	1	0	PECH_007164	*
1	1	0	PECH_007165	*
1	1	0	PECH_007169	*
1	1	0	PECH_007170	*
1	1	0	PECH_007171	*
1	1	0	PECH_007172	*
1	1	0	PECH_007174	*
1	1	0	PECH_007177	*
1	1	0	PECH_007178	*
1	1	0	PECH_007179	*
1	1	0	PECH_007180	*
1	1	0	PECH_007181	*
1	1	0	PECH_007182	*
1	1	0	PECH_007183	*
1	1	0	PECH_007184	*
1	1	0	PECH_007185	*
1	1	0	PECH_007186	*
1	1	0	PECH_007187	*
1	1	0	PECH_007188	*
1	1	0	PECH_007189	*
1	1	0	PECH_007190	*
1	1	0	PECH_007194	*
1	1	0	PECH_007195	*
1	1	0	PECH_007196	*
1	1	0	PECH_007197	*
1	1	0	PECH_007199	*
1	1	0	PECH_007200	*
1	1	0	PECH_007201	*
1	1	0	PECH_007208	*
1	1	0	PECH_007211	*
1	1	0	PECH_007212	*
1	1	0	PECH_007213	*
1	1	0	PECH_007214	*
1	1	0	PECH_007216	*
1	1	0	PECH_007217	*
1	1	0	PECH_007219	*
1	1	0	PECH_007221	*
1	1	0	PECH_007223	*
1	1	0	PECH_007225	*
1	1	0	PECH_007229	*
1	1	0	PECH_007230	*
1	1	0	PECH_007233	*
1	1	0	PECH_007234	*
1	1	0	PECH_007235	*
1	1	0	PECH_007236	*
1	1	0	PECH_007238	*
1	1	0	PECH_007239	*
1	1	0	PECH_007241	*
1	1	0	PECH_007242	*
1	1	0	PECH_007243	*
1	1	0	PECH_007244	*
1	1	0	PECH_007245	*
1	1	0	PECH_007246	*
1	1	0	PECH_007247	*
1	1	0	PECH_007249	*
1	1	0	PECH_007250	*
1	1	0	PECH_007251	*
1	1	0	PECH_007253	*
1	1	0	PECH_007255	*
1	1	0	PECH_007257	*
1	1	0	PECH_007260	*
1	1	0	PECH_007261	*
1	1	0	PECH_007262	*
1	1	0	PECH_007263	*
1	1	0	PECH_007264	*
1	1	0	PECH_007265	*
1	1	0	PECH_007269	*
1	1	0	PECH_007270	*
1	1	0	PECH_007271	*
1	1	0	PECH_007274	*
1	1	0	PECH_007275	*
1	1	0	PECH_007276	*
1	1	0	PECH_007279	*
1	1	0	PECH_007281	*
1	1	0	PECH_007282	*
1	1	0	PECH_007283	*
1	1	0	PECH_007284	*
1	1	0	PECH_007285	*
1	1	0	PECH_007286	*
1	1	0	PECH_007287	*
1	1	0	PECH_007288	*
1	1	0	PECH_007289	*
1	1	0	PECH_007290	*
1	1	0	PECH_007291	*
1	1	0	PECH_007292	*
1	1	0	PECH_007293	*
1	1	0	PECH_007294	*
1	1	0	PECH_007295	*
1	1	0	PECH_007296	*
1	1	0	PECH_007297	*
1	1	0	PECH_007298	*
1	1	0	PECH_007299	*
1	1	0	PECH_007300	*
1	1	0	PECH_007302	*
1	1	0	PECH_007303	*
1	1	0	PECH_007304	*
1	1	0	PECH_007308	*
1	1	0	PECH_007309	*
1	1	0	PECH_007312	*
1	1	0	PECH_007314	*
1	1	0	PECH_007315	*
1	1	0	PECH_007317	*
1	1	0	PECH_007318	*
1	1	0	PECH_007320	*
1	1	0	PECH_007324	*
1	1	0	PECH_007325	*
1	1	0	PECH_007326	*
1	1	0	PECH_007327	*
1	1	0	PECH_007330	*
1	1	0	PECH_007331	*
1	1	0	PECH_007332	*
1	1	0	PECH_007334	*
1	1	0	PECH_007335	*
1	1	0	PECH_007336	*
1	1	0	PECH_007337	*
1	1	0	PECH_007340	*
1	1	0	PECH_007342	*
1	1	0	PECH_007343	*
1	1	0	PECH_007344	*
1	1	0	PECH_007346	*
1	1	0	PECH_007347	*
1	1	0	PECH_007348	*
1	1	0	PECH_007349	*
1	1	0	PECH_007350	*
