# Species	Genes	Alg.-Conn.	Pucsensis_2HH.fasta	Ncrassa_OR74A_v.12.fasta
1	1	0	*	NCU01413
1	1	0	*	NCU01415
1	1	0	*	NCU01416
1	1	0	*	NCU01418
1	1	0	*	NCU01420
1	1	0	*	NCU01423
1	1	0	*	NCU01425
1	1	0	*	NCU01426
1	1	0	*	NCU01436
1	1	0	*	NCU01448
1	1	0	*	NCU01450
1	1	0	*	NCU01451
1	1	0	*	NCU01453
1	1	0	*	NCU01456
1	1	0	*	NCU01458
1	1	0	*	NCU01459
1	1	0	*	NCU01462
1	1	0	*	NCU01463
1	1	0	*	NCU01466
1	1	0	*	NCU01472
1	1	0	*	NCU01475
1	1	0	*	NCU01476
1	1	0	*	NCU01477
1	1	0	*	NCU01483
1	1	0	*	NCU01487
1	1	0	*	NCU01488
1	1	0	*	NCU01490
1	1	0	*	NCU01491
1	1	0	*	NCU01493
1	1	0	*	NCU01495
1	1	0	*	NCU01496
1	1	0	*	NCU01501
1	1	0	*	NCU01506
1	1	0	*	NCU01509
1	1	0	*	NCU01519
1	1	0	*	NCU01520
1	1	0	*	NCU01522
1	1	0	*	NCU01526
1	1	0	*	NCU01527
1	1	0	*	NCU01529
1	1	0	*	NCU01530
1	1	0	*	NCU01531
1	1	0	*	NCU01532
1	1	0	*	NCU01534
1	1	0	*	NCU01536
1	1	0	*	NCU01541
1	1	0	*	NCU01542
1	1	0	*	NCU01549
1	1	0	*	NCU01554
1	1	0	*	NCU01555
1	1	0	*	NCU01560
1	1	0	*	NCU01561
1	1	0	*	NCU01562
1	1	0	*	NCU01565
1	1	0	*	NCU01566
1	1	0	*	NCU01567
1	1	0	*	NCU01573
1	1	0	*	NCU01577
1	1	0	*	NCU01579
1	1	0	*	NCU01581
1	1	0	*	NCU01591
1	1	0	*	NCU01592
1	1	0	*	NCU01593
1	1	0	*	NCU01597
1	1	0	*	NCU01605
1	1	0	*	NCU01607
1	1	0	*	NCU01610
1	1	0	*	NCU01620
1	1	0	*	NCU01623
1	1	0	*	NCU01629
1	1	0	*	NCU01631
1	1	0	*	NCU01642
1	1	0	*	NCU01649
1	1	0	*	NCU01653
1	1	0	*	NCU01656
1	1	0	*	NCU01660
1	1	0	*	NCU01670
1	1	0	*	NCU01678
1	1	0	*	NCU01679
1	1	0	*	NCU01681
1	1	0	*	NCU01684
1	1	0	*	NCU01686
1	1	0	*	NCU01688
1	1	0	*	NCU01697
1	1	0	*	NCU01699
1	1	0	*	NCU01706
1	1	0	*	NCU01717
1	1	0	*	NCU01725
1	1	0	*	NCU01729
1	1	0	*	NCU01734
1	1	0	*	NCU01738
1	1	0	*	NCU01740
1	1	0	*	NCU01742
1	1	0	*	NCU01748
1	1	0	*	NCU01752
1	1	0	*	NCU01764
1	1	0	*	NCU01766
1	1	0	*	NCU01769
1	1	0	*	NCU01776
1	1	0	*	NCU01780
1	1	0	*	NCU01781
1	1	0	*	NCU01785
1	1	0	*	NCU01790
1	1	0	*	NCU01796
1	1	0	*	NCU01798
1	1	0	*	NCU01799
1	1	0	*	NCU01801
1	1	0	*	NCU01802
1	1	0	*	NCU01811
1	1	0	*	NCU01812
1	1	0	*	NCU01816
1	1	0	*	NCU01818
1	1	0	*	NCU01819
1	1	0	*	NCU01828
1	1	0	*	NCU01834
1	1	0	*	NCU01837
1	1	0	*	NCU01840
1	1	0	*	NCU01844
1	1	0	*	NCU01845
1	1	0	*	NCU01848
1	1	0	*	NCU01851
1	1	0	*	NCU01853
1	1	0	*	NCU01854
1	1	0	*	NCU01855
1	1	0	*	NCU01863
1	1	0	*	NCU01867
1	1	0	*	NCU01868
1	1	0	*	NCU01869
1	1	0	*	NCU01870
1	1	0	*	NCU01871
1	1	0	*	NCU01872
1	1	0	*	NCU01873
1	1	0	*	NCU01874
1	1	0	*	NCU01875
1	1	0	*	NCU01876
1	1	0	*	NCU01877
1	1	0	*	NCU01880
1	1	0	*	NCU01881
1	1	0	*	NCU01884
1	1	0	*	NCU01886
1	1	0	*	NCU01888
1	1	0	*	NCU01893
1	1	0	*	NCU01895
1	1	0	*	NCU01896
1	1	0	*	NCU01898
1	1	0	*	NCU01899
1	1	0	*	NCU01905
1	1	0	*	NCU01908
1	1	0	*	NCU01910
1	1	0	*	NCU01917
1	1	0	*	NCU01918
1	1	0	*	NCU01920
1	1	0	*	NCU01923
1	1	0	*	NCU01924
1	1	0	*	NCU01926
1	1	0	*	NCU01932
1	1	0	*	NCU01938
1	1	0	*	NCU01940
1	1	0	*	NCU01942
1	1	0	*	NCU01943
1	1	0	*	NCU01944
1	1	0	*	NCU01946
1	1	0	*	NCU01957
1	1	0	*	NCU01958
1	1	0	*	NCU01959
1	1	0	*	NCU01960
1	1	0	*	NCU01969
1	1	0	*	NCU01972
1	1	0	*	NCU01973
1	1	0	*	NCU01976
1	1	0	*	NCU01977
1	1	0	*	NCU01978
1	1	0	*	NCU01983
1	1	0	*	NCU01984
1	1	0	*	NCU01987
1	1	0	*	NCU01988
1	1	0	*	NCU01991
1	1	0	*	NCU01995
1	1	0	*	NCU01996
1	1	0	*	NCU01999
1	1	0	*	NCU02001
1	1	0	*	NCU02002
1	1	0	*	NCU02006
1	1	0	*	NCU02008
1	1	0	*	NCU02012
1	1	0	*	NCU02014
1	1	0	*	NCU02019
1	1	0	*	NCU02021
1	1	0	*	NCU02022
1	1	0	*	NCU02026
1	1	0	*	NCU02029
1	1	0	*	NCU02030
1	1	0	*	NCU02033
1	1	0	*	NCU02037
1	1	0	*	NCU02038
1	1	0	*	NCU02039
1	1	0	*	NCU02040
1	1	0	*	NCU02043
1	1	0	*	NCU02051
1	1	0	*	NCU02057
1	1	0	*	NCU02058
1	1	0	*	NCU02059
1	1	0	*	NCU02062
1	1	0	*	NCU02065
1	1	0	*	NCU02068
1	1	0	*	NCU02071
1	1	0	*	NCU02077
1	1	0	*	NCU02080
1	1	0	*	NCU02081
1	1	0	*	NCU02084
1	1	0	*	NCU02085
1	1	0	*	NCU02086
1	1	0	*	NCU02087
1	1	0	*	NCU02088
1	1	0	*	NCU02089
1	1	0	*	NCU02092
1	1	0	*	NCU02095
1	1	0	*	NCU02099
1	1	0	*	NCU02101
1	1	0	*	NCU02106
1	1	0	*	NCU02116
1	1	0	*	NCU02120
1	1	0	*	NCU02125
1	1	0	*	NCU02129
1	1	0	*	NCU02130
1	1	0	*	NCU02132
1	1	0	*	NCU02138
1	1	0	*	NCU02139
1	1	0	*	NCU02142
1	1	0	*	NCU02143
1	1	0	*	NCU02144
1	1	0	*	NCU02145
1	1	0	*	NCU02146
1	1	0	*	NCU02152
1	1	0	*	NCU02153
1	1	0	*	NCU02155
1	1	0	*	NCU02159
1	1	0	*	NCU02161
1	1	0	*	NCU02163
1	1	0	*	NCU02164
1	1	0	*	NCU02170
1	1	0	*	NCU02171
1	1	0	*	NCU02172
1	1	0	*	NCU02174
1	1	0	*	NCU02175
1	1	0	*	NCU02182
1	1	0	*	NCU02183
1	1	0	*	NCU02184
1	1	0	*	NCU02187
1	1	0	*	NCU02189
1	1	0	*	NCU02190
1	1	0	*	NCU02192
1	1	0	*	NCU02193
1	1	0	*	NCU02194
1	1	0	*	NCU02195
1	1	0	*	NCU02196
1	1	0	*	NCU02197
1	1	0	*	NCU02198
1	1	0	*	NCU02199
1	1	0	*	NCU02201
1	1	0	*	NCU02205
1	1	0	*	NCU02212
1	1	0	*	NCU02214
1	1	0	*	NCU02215
1	1	0	*	NCU02216
1	1	0	*	NCU02218
1	1	0	*	NCU02222
1	1	0	*	NCU02223
1	1	0	*	NCU02236
1	1	0	*	NCU02239
1	1	0	*	NCU02240
1	1	0	*	NCU02243
1	1	0	*	NCU02246
1	1	0	*	NCU02247
1	1	0	*	NCU02248
1	1	0	*	NCU02251
1	1	0	*	NCU02253
1	1	0	*	NCU02258
1	1	0	*	NCU02261
1	1	0	*	NCU02262
1	1	0	*	NCU02265
1	1	0	*	NCU02268
1	1	0	*	NCU02275
1	1	0	*	NCU02281
1	1	0	*	NCU02286
1	1	0	*	NCU02292
1	1	0	*	NCU02297
1	1	0	*	NCU02298
1	1	0	*	NCU02300
1	1	0	*	NCU02301
1	1	0	*	NCU02303
1	1	0	*	NCU02306
1	1	0	*	NCU02308
1	1	0	*	NCU02309
1	1	0	*	NCU02311
1	1	0	*	NCU02314
1	1	0	*	NCU02315
1	1	0	*	NCU02316
1	1	0	*	NCU02318
1	1	0	*	NCU02320
1	1	0	*	NCU02323
1	1	0	*	NCU02324
1	1	0	*	NCU02326
1	1	0	*	NCU02327
1	1	0	*	NCU02328
1	1	0	*	NCU02331
1	1	0	*	NCU02338
1	1	0	*	NCU02339
1	1	0	*	NCU02340
1	1	0	*	NCU02341
1	1	0	*	NCU02342
1	1	0	*	NCU02344
1	1	0	*	NCU02345
1	1	0	*	NCU02346
1	1	0	*	NCU02350
1	1	0	*	NCU02354
1	1	0	*	NCU02355
1	1	0	*	NCU02359
1	1	0	*	NCU02362
1	1	0	*	NCU02365
1	1	0	*	NCU02370
1	1	0	*	NCU02371
1	1	0	*	NCU02372
1	1	0	*	NCU02377
1	1	0	*	NCU02383
1	1	0	*	NCU02386
1	1	0	*	NCU02389
1	1	0	*	NCU02398
1	1	0	*	NCU02410
1	1	0	*	NCU02418
1	1	0	*	NCU02419
1	1	0	*	NCU02429
1	1	0	*	NCU02431
1	1	0	*	NCU02434
1	1	0	*	NCU02436
1	1	0	*	NCU02451
1	1	0	*	NCU02453
1	1	0	*	NCU02458
1	1	0	*	NCU02461
1	1	0	*	NCU02465
1	1	0	*	NCU02467
1	1	0	*	NCU02474
1	1	0	*	NCU02476
1	1	0	*	NCU02483
1	1	0	*	NCU02485
1	1	0	*	NCU02486
1	1	0	*	NCU02487
1	1	0	*	NCU02488
1	1	0	*	NCU02492
1	1	0	*	NCU02499
1	1	0	*	NCU02500
1	1	0	*	NCU02501
1	1	0	*	NCU02502
1	1	0	*	NCU02503
1	1	0	*	NCU02512
1	1	0	*	NCU02516
1	1	0	*	NCU02517
1	1	0	*	NCU02519
1	1	0	*	NCU02521
1	1	0	*	NCU02523
1	1	0	*	NCU02527
1	1	0	*	NCU02528
1	1	0	*	NCU02529
1	1	0	*	NCU02535
1	1	0	*	NCU02561
1	1	0	*	NCU02562
1	1	0	*	NCU02568
1	1	0	*	NCU02574
1	1	0	*	NCU02575
1	1	0	*	NCU02577
1	1	0	*	NCU02582
1	1	0	*	NCU02584
1	1	0	*	NCU02590
1	1	0	*	NCU02593
1	1	0	*	NCU02594
1	1	0	*	NCU02597
1	1	0	*	NCU02598
1	1	0	*	NCU02607
1	1	0	*	NCU02609
1	1	0	*	NCU02612
1	1	0	*	NCU02620
1	1	0	*	NCU02622
1	1	0	*	NCU02625
1	1	0	*	NCU02627
1	1	0	*	NCU02628
1	1	0	*	NCU02638
1	1	0	*	NCU02640
1	1	0	*	NCU02641
1	1	0	*	NCU02643
1	1	0	*	NCU02651
1	1	0	*	NCU02652
1	1	0	*	NCU02655
1	1	0	*	NCU02659
1	1	0	*	NCU02663
1	1	0	*	NCU02664
1	1	0	*	NCU02666
1	1	0	*	NCU02672
1	1	0	*	NCU02673
1	1	0	*	NCU02682
1	1	0	*	NCU02686
1	1	0	*	NCU02691
1	1	0	*	NCU02692
1	1	0	*	NCU02694
1	1	0	*	NCU02695
1	1	0	*	NCU02697
1	1	0	*	NCU02698
1	1	0	*	NCU02699
1	1	0	*	NCU02700
1	1	0	*	NCU02703
1	1	0	*	NCU02710
1	1	0	*	NCU02711
1	1	0	*	NCU02713
1	1	0	*	NCU02721
1	1	0	*	NCU02722
1	1	0	*	NCU02732
1	1	0	*	NCU02735
1	1	0	*	NCU02736
1	1	0	*	NCU02740
1	1	0	*	NCU02759
1	1	0	*	NCU02761
1	1	0	*	NCU02769
1	1	0	*	NCU02770
1	1	0	*	NCU02772
1	1	0	*	NCU02773
1	1	0	*	NCU02774
1	1	0	*	NCU02779
1	1	0	*	NCU02782
1	1	0	*	NCU02789
1	1	0	*	NCU02790
1	1	0	*	NCU02793
1	1	0	*	NCU02798
1	1	0	*	NCU02799
1	1	0	*	NCU02808
1	1	0	*	NCU02817
1	1	0	*	NCU02818
1	1	0	*	NCU02819
1	1	0	*	NCU02834
1	1	0	*	NCU02838
1	1	0	*	NCU02842
1	1	0	*	NCU02843
1	1	0	*	NCU02847
1	1	0	*	NCU02849
1	1	0	*	NCU02853
1	1	0	*	NCU02854
1	1	0	*	NCU02856
1	1	0	*	NCU02857
1	1	0	*	NCU02858
1	1	0	*	NCU02860
1	1	0	*	NCU02861
1	1	0	*	NCU02862
1	1	0	*	NCU02864
1	1	0	*	NCU02865
1	1	0	*	NCU02866
1	1	0	*	NCU02867
1	1	0	*	NCU02868
1	1	0	*	NCU02869
1	1	0	*	NCU02870
1	1	0	*	NCU02872
1	1	0	*	NCU02873
1	1	0	*	NCU02875
1	1	0	*	NCU02876
1	1	0	*	NCU02878
1	1	0	*	NCU02880
1	1	0	*	NCU02882
1	1	0	*	NCU02883
1	1	0	*	NCU02884
1	1	0	*	NCU02885
1	1	0	*	NCU02886
1	1	0	*	NCU02889
1	1	0	*	NCU02890
1	1	0	*	NCU02897
1	1	0	*	NCU02898
1	1	0	*	NCU02900
1	1	0	*	NCU02901
1	1	0	*	NCU02902
1	1	0	*	NCU02908
1	1	0	*	NCU02910
1	1	0	*	NCU02913
1	1	0	*	NCU02914
1	1	0	*	NCU02915
1	1	0	*	NCU02916
1	1	0	*	NCU02917
1	1	0	*	NCU02918
1	1	0	*	NCU02919
1	1	0	*	NCU02921
1	1	0	*	NCU02922
1	1	0	*	NCU02923
1	1	0	*	NCU02924
1	1	0	*	NCU02925
1	1	0	*	NCU02926
1	1	0	*	NCU02927
1	1	0	*	NCU02928
1	1	0	*	NCU02929
1	1	0	*	NCU02931
1	1	0	*	NCU02932
1	1	0	*	NCU02934
1	1	0	*	NCU02938
1	1	0	*	NCU02939
1	1	0	*	NCU02944
1	1	0	*	NCU02946
1	1	0	*	NCU02947
1	1	0	*	NCU02949
1	1	0	*	NCU02952
1	1	0	*	NCU02953
1	1	0	*	NCU02956
1	1	0	*	NCU02959
1	1	0	*	NCU02962
1	1	0	*	NCU02964
1	1	0	*	NCU02972
1	1	0	*	NCU02975
1	1	0	*	NCU02976
1	1	0	*	NCU02989
1	1	0	*	NCU02990
1	1	0	*	NCU02991
1	1	0	*	NCU02994
1	1	0	*	NCU02995
1	1	0	*	NCU03000
1	1	0	*	NCU03001
1	1	0	*	NCU03003
1	1	0	*	NCU03011
1	1	0	*	NCU03013
1	1	0	*	NCU03014
1	1	0	*	NCU03015
1	1	0	*	NCU03016
1	1	0	*	NCU03017
1	1	0	*	NCU03022
1	1	0	*	NCU03023
1	1	0	*	NCU03034
1	1	0	*	NCU03035
1	1	0	*	NCU03037
1	1	0	*	NCU03041
1	1	0	*	NCU03043
1	1	0	*	NCU03044
1	1	0	*	NCU03052
1	1	0	*	NCU03053
1	1	0	*	NCU03056
1	1	0	*	NCU03067
1	1	0	*	NCU03070
1	1	0	*	NCU03073
1	1	0	*	NCU03074
1	1	0	*	NCU03078
1	1	0	*	NCU03081
1	1	0	*	NCU03088
1	1	0	*	NCU03089
1	1	0	*	NCU03092
1	1	0	*	NCU03095
1	1	0	*	NCU03099
1	1	0	*	NCU03104
1	1	0	*	NCU03106
1	1	0	*	NCU03109
1	1	0	*	NCU03110
1	1	0	*	NCU03111
1	1	0	*	NCU03120
1	1	0	*	NCU03121
1	1	0	*	NCU03123
1	1	0	*	NCU03128
1	1	0	*	NCU03132
1	1	0	*	NCU03133
1	1	0	*	NCU03134
1	1	0	*	NCU03135
1	1	0	*	NCU03136
1	1	0	*	NCU03140
1	1	0	*	NCU03142
1	1	0	*	NCU03152
1	1	0	*	NCU03153
1	1	0	*	NCU03157
1	1	0	*	NCU03160
1	1	0	*	NCU03161
1	1	0	*	NCU03162
1	1	0	*	NCU03164
1	1	0	*	NCU03165
1	1	0	*	NCU03167
1	1	0	*	NCU03168
1	1	0	*	NCU03170
1	1	0	*	NCU03172
1	1	0	*	NCU03174
1	1	0	*	NCU03178
1	1	0	*	NCU03180
1	1	0	*	NCU03181
1	1	0	*	NCU03182
1	1	0	*	NCU03183
1	1	0	*	NCU03189
1	1	0	*	NCU03192
1	1	0	*	NCU03195
1	1	0	*	NCU03202
1	1	0	*	NCU03208
1	1	0	*	NCU03209
1	1	0	*	NCU03210
1	1	0	*	NCU03212
1	1	0	*	NCU03222
1	1	0	*	NCU03225
1	1	0	*	NCU03228
1	1	0	*	NCU03230
1	1	0	*	NCU03247
1	1	0	*	NCU03248
1	1	0	*	NCU03250
1	1	0	*	NCU03254
1	1	0	*	NCU03265
1	1	0	*	NCU03270
1	1	0	*	NCU03271
1	1	0	*	NCU03275
1	1	0	*	NCU03279
1	1	0	*	NCU03284
1	1	0	*	NCU03285
1	1	0	*	NCU03286
1	1	0	*	NCU03287
1	1	0	*	NCU03288
1	1	0	*	NCU03293
1	1	0	*	NCU03294
1	1	0	*	NCU03299
1	1	0	*	NCU03308
1	1	0	*	NCU03309
1	1	0	*	NCU03313
1	1	0	*	NCU03314
1	1	0	*	NCU03318
1	1	0	*	NCU03320
1	1	0	*	NCU03323
1	1	0	*	NCU03331
1	1	0	*	NCU03333
1	1	0	*	NCU03336
1	1	0	*	NCU03342
1	1	0	*	NCU03345
1	1	0	*	NCU03346
1	1	0	*	NCU03348
1	1	0	*	NCU03351
1	1	0	*	NCU03354
1	1	0	*	NCU03355
1	1	0	*	NCU03356
1	1	0	*	NCU03361
1	1	0	*	NCU03365
1	1	0	*	NCU03373
1	1	0	*	NCU03374
1	1	0	*	NCU03375
1	1	0	*	NCU03376
1	1	0	*	NCU03378
1	1	0	*	NCU03382
1	1	0	*	NCU03384
1	1	0	*	NCU03385
1	1	0	*	NCU03390
1	1	0	*	NCU03392
1	1	0	*	NCU03397
1	1	0	*	NCU03398
1	1	0	*	NCU03403
1	1	0	*	NCU03408
1	1	0	*	NCU03409
1	1	0	*	NCU03410
1	1	0	*	NCU03411
1	1	0	*	NCU03412
1	1	0	*	NCU03413
1	1	0	*	NCU03414
1	1	0	*	NCU03418
1	1	0	*	NCU03420
1	1	0	*	NCU03421
1	1	0	*	NCU03422
1	1	0	*	NCU03424
1	1	0	*	NCU03427
1	1	0	*	NCU03428
1	1	0	*	NCU03429
1	1	0	*	NCU03430
1	1	0	*	NCU03433
1	1	0	*	NCU03437
1	1	0	*	NCU03444
1	1	0	*	NCU03446
1	1	0	*	NCU03448
1	1	0	*	NCU03449
1	1	0	*	NCU03451
1	1	0	*	NCU03452
1	1	0	*	NCU03456
1	1	0	*	NCU03458
1	1	0	*	NCU03465
1	1	0	*	NCU03467
1	1	0	*	NCU03469
1	1	0	*	NCU03470
1	1	0	*	NCU03472
1	1	0	*	NCU03473
1	1	0	*	NCU03474
1	1	0	*	NCU03475
1	1	0	*	NCU03476
1	1	0	*	NCU03477
1	1	0	*	NCU03481
1	1	0	*	NCU03484
1	1	0	*	NCU03485
1	1	0	*	NCU03489
1	1	0	*	NCU03490
1	1	0	*	NCU03494
1	1	0	*	NCU03496
1	1	0	*	NCU03499
1	1	0	*	NCU03502
1	1	0	*	NCU03505
1	1	0	*	NCU03506
1	1	0	*	NCU03507
1	1	0	*	NCU03509
1	1	0	*	NCU03511
1	1	0	*	NCU03512
1	1	0	*	NCU03513
1	1	0	*	NCU03514
1	1	0	*	NCU03518
1	1	0	*	NCU03520
1	1	0	*	NCU03528
1	1	0	*	NCU03529
1	1	0	*	NCU03530
1	1	0	*	NCU03531
1	1	0	*	NCU03532
1	1	0	*	NCU03533
1	1	0	*	NCU03534
1	1	0	*	NCU03535
1	1	0	*	NCU03540
1	1	0	*	NCU03541
1	1	0	*	NCU03544
1	1	0	*	NCU03547
1	1	0	*	NCU03550
1	1	0	*	NCU03551
1	1	0	*	NCU03552
1	1	0	*	NCU03553
1	1	0	*	NCU03562
1	1	0	*	NCU03564
1	1	0	*	NCU03568
1	1	0	*	NCU03569
1	1	0	*	NCU03570
1	1	0	*	NCU03573
1	1	0	*	NCU03577
1	1	0	*	NCU03578
1	1	0	*	NCU03580
1	1	0	*	NCU03581
1	1	0	*	NCU03582
1	1	0	*	NCU03583
1	1	0	*	NCU03585
1	1	0	*	NCU03590
1	1	0	*	NCU03599
1	1	0	*	NCU03604
1	1	0	*	NCU03614
1	1	0	*	NCU03620
1	1	0	*	NCU03626
1	1	0	*	NCU03627
1	1	0	*	NCU03630
1	1	0	*	NCU03631
1	1	0	*	NCU03634
1	1	0	*	NCU03638
1	1	0	*	NCU03640
1	1	0	*	NCU03644
1	1	0	*	NCU03645
1	1	0	*	NCU03646
1	1	0	*	NCU03647
1	1	0	*	NCU03654
1	1	0	*	NCU03665
1	1	0	*	NCU03670
1	1	0	*	NCU03673
1	1	0	*	NCU03675
1	1	0	*	NCU03679
1	1	0	*	NCU03681
1	1	0	*	NCU03682
1	1	0	*	NCU03684
1	1	0	*	NCU03689
1	1	0	*	NCU03694
1	1	0	*	NCU03698
1	1	0	*	NCU03700
1	1	0	*	NCU03701
1	1	0	*	NCU03707
1	1	0	*	NCU03709
1	1	0	*	NCU03716
1	1	0	*	NCU03717
1	1	0	*	NCU03721
1	1	0	*	NCU03725
1	1	0	*	NCU03726
1	1	0	*	NCU03728
1	1	0	*	NCU03733
1	1	0	*	NCU03736
1	1	0	*	NCU03746
1	1	0	*	NCU03747
1	1	0	*	NCU03751
1	1	0	*	NCU03754
1	1	0	*	NCU03758
1	1	0	*	NCU03762
1	1	0	*	NCU03765
1	1	0	*	NCU03767
1	1	0	*	NCU03770
1	1	0	*	NCU03773
1	1	0	*	NCU03774
1	1	0	*	NCU03775
1	1	0	*	NCU03780
1	1	0	*	NCU03785
1	1	0	*	NCU03788
1	1	0	*	NCU03790
1	1	0	*	NCU03791
1	1	0	*	NCU03803
1	1	0	*	NCU03810
1	1	0	*	NCU03821
1	1	0	*	NCU03824
1	1	0	*	NCU03825
1	1	0	*	NCU03828
1	1	0	*	NCU03829
1	1	0	*	NCU03830
1	1	0	*	NCU03831
1	1	0	*	NCU03835
1	1	0	*	NCU03843
1	1	0	*	NCU03844
1	1	0	*	NCU03848
1	1	0	*	NCU03856
1	1	0	*	NCU03864
1	1	0	*	NCU03873
1	1	0	*	NCU03874
1	1	0	*	NCU03878
1	1	0	*	NCU03879
1	1	0	*	NCU03881
1	1	0	*	NCU03884
1	1	0	*	NCU03895
1	1	0	*	NCU03904
1	1	0	*	NCU03915
1	1	0	*	NCU03918
1	1	0	*	NCU03928
1	1	0	*	NCU03929
1	1	0	*	NCU03931
1	1	0	*	NCU03934
1	1	0	*	NCU03940
1	1	0	*	NCU03948
1	1	0	*	NCU03950
1	1	0	*	NCU03960
1	1	0	*	NCU03962
1	1	0	*	NCU03967
1	1	0	*	NCU03969
1	1	0	*	NCU03974
1	1	0	*	NCU03976
1	1	0	*	NCU03977
1	1	0	*	NCU03983
1	1	0	*	NCU03984
1	1	0	*	NCU03988
1	1	0	*	NCU03993
1	1	0	*	NCU03994
1	1	0	*	NCU03996
1	1	0	*	NCU04006
1	1	0	*	NCU04008
1	1	0	*	NCU04025
1	1	0	*	NCU04026
1	1	0	*	NCU04027
1	1	0	*	NCU04028
1	1	0	*	NCU04029
1	1	0	*	NCU04030
1	1	0	*	NCU04031
1	1	0	*	NCU04032
1	1	0	*	NCU04033
1	1	0	*	NCU04034
1	1	0	*	NCU04036
1	1	0	*	NCU04037
1	1	0	*	NCU04038
1	1	0	*	NCU04043
1	1	0	*	NCU04045
1	1	0	*	NCU04046
1	1	0	*	NCU04047
1	1	0	*	NCU04048
1	1	0	*	NCU04049
1	1	0	*	NCU04052
1	1	0	*	NCU04053
1	1	0	*	NCU04058
1	1	0	*	NCU04060
1	1	0	*	NCU04061
1	1	0	*	NCU04064
1	1	0	*	NCU04066
1	1	0	*	NCU04067
1	1	0	*	NCU04070
1	1	0	*	NCU04073
1	1	0	*	NCU04079
1	1	0	*	NCU04080
1	1	0	*	NCU04083
1	1	0	*	NCU04084
1	1	0	*	NCU04085
1	1	0	*	NCU04091
1	1	0	*	NCU04102
1	1	0	*	NCU04103
1	1	0	*	NCU04107
1	1	0	*	NCU04113
1	1	0	*	NCU04114
1	1	0	*	NCU04123
1	1	0	*	NCU04126
1	1	0	*	NCU04128
1	1	0	*	NCU04129
1	1	0	*	NCU04132
1	1	0	*	NCU04134
1	1	0	*	NCU04135
1	1	0	*	NCU04138
1	1	0	*	NCU04140
1	1	0	*	NCU04145
1	1	0	*	NCU04146
1	1	0	*	NCU04147
1	1	0	*	NCU04148
1	1	0	*	NCU04151
1	1	0	*	NCU04152
1	1	0	*	NCU04154
1	1	0	*	NCU04162
1	1	0	*	NCU04163
1	1	0	*	NCU04169
1	1	0	*	NCU04170
1	1	0	*	NCU04174
1	1	0	*	NCU04179
1	1	0	*	NCU04198
1	1	0	*	NCU04205
1	1	0	*	NCU04206
1	1	0	*	NCU04208
1	1	0	*	NCU04209
1	1	0	*	NCU04211
1	1	0	*	NCU04214
1	1	0	*	NCU04219
1	1	0	*	NCU04222
1	1	0	*	NCU04223
1	1	0	*	NCU04226
1	1	0	*	NCU04233
1	1	0	*	NCU04234
1	1	0	*	NCU04235
1	1	0	*	NCU04236
1	1	0	*	NCU04244
1	1	0	*	NCU04249
1	1	0	*	NCU04254
1	1	0	*	NCU04255
1	1	0	*	NCU04260
1	1	0	*	NCU04261
1	1	0	*	NCU04262
1	1	0	*	NCU04264
1	1	0	*	NCU04267
1	1	0	*	NCU04276
1	1	0	*	NCU04278
1	1	0	*	NCU04282
1	1	0	*	NCU04283
1	1	0	*	NCU04284
1	1	0	*	NCU04285
1	1	0	*	NCU04286
1	1	0	*	NCU04287
1	1	0	*	NCU04290
1	1	0	*	NCU04291
1	1	0	*	NCU04294
1	1	0	*	NCU04297
1	1	0	*	NCU04299
1	1	0	*	NCU04300
1	1	0	*	NCU04301
1	1	0	*	NCU04305
1	1	0	*	NCU04308
1	1	0	*	NCU04314
1	1	0	*	NCU04318
1	1	0	*	NCU04324
1	1	0	*	NCU04325
1	1	0	*	NCU04330
1	1	0	*	NCU04338
1	1	0	*	NCU04341
1	1	0	*	NCU04342
1	1	0	*	NCU04345
1	1	0	*	NCU04346
1	1	0	*	NCU04351
1	1	0	*	NCU04353
1	1	0	*	NCU04356
1	1	0	*	NCU04357
1	1	0	*	NCU04359
1	1	0	*	NCU04360
1	1	0	*	NCU04364
1	1	0	*	NCU04365
1	1	0	*	NCU04366
1	1	0	*	NCU04367
1	1	0	*	NCU04369
1	1	0	*	NCU04373
1	1	0	*	NCU04375
1	1	0	*	NCU04383
1	1	0	*	NCU04384
1	1	0	*	NCU04391
1	1	0	*	NCU04392
1	1	0	*	NCU04394
1	1	0	*	NCU04396
1	1	0	*	NCU04397
1	1	0	*	NCU04402
1	1	0	*	NCU04406
1	1	0	*	NCU04413
1	1	0	*	NCU04416
1	1	0	*	NCU04417
1	1	0	*	NCU04419
1	1	0	*	NCU04420
1	1	0	*	NCU04423
1	1	0	*	NCU04424
1	1	0	*	NCU04425
1	1	0	*	NCU04432
1	1	0	*	NCU04433
1	1	0	*	NCU04435
1	1	0	*	NCU04436
1	1	0	*	NCU04437
1	1	0	*	NCU04438
1	1	0	*	NCU04440
1	1	0	*	NCU04444
1	1	0	*	NCU04445
1	1	0	*	NCU04447
1	1	0	*	NCU04451
1	1	0	*	NCU04453
1	1	0	*	NCU04455
1	1	0	*	NCU04456
1	1	0	*	NCU04464
1	1	0	*	NCU04466
1	1	0	*	NCU04467
1	1	0	*	NCU04469
1	1	0	*	NCU04471
1	1	0	*	NCU04474
1	1	0	*	NCU04475
1	1	0	*	NCU04476
